user_id,ground_truth,recommendations,scores
377.0,[2683.0],"[380.0, 593.0, 4226.0, 3578.0, 592.0, 1210.0, 480.0, 153.0, 589.0, 1721.0]","[2.019723653793335, 1.9769363403320312, 1.972018837928772, 1.9075952768325806, 1.8441842794418335, 1.8164418935775757, 1.7712185382843018, 1.766047716140747, 1.7480179071426392, 1.697319746017456]"
72.0,[377.0],"[593.0, 380.0, 3578.0, 4226.0, 1210.0, 153.0, 480.0, 592.0, 589.0, 356.0]","[2.0045580863952637, 1.9894460439682007, 1.94883394241333, 1.945121169090271, 1.817859172821045, 1.7952243089675903, 1.779675841331482, 1.7735400199890137, 1.7418394088745117, 1.728630781173706]"
351.0,[81591.0],"[593.0, 380.0, 3578.0, 1210.0, 153.0, 480.0, 592.0, 589.0, 356.0, 1721.0]","[2.0129833221435547, 1.9885032176971436, 1.9657658338546753, 1.8154497146606445, 1.792586088180542, 1.7885240316390991, 1.775336742401123, 1.7462244033813477, 1.7312936782836914, 1.6986652612686157]"
282.0,"[2918.0, 37741.0, 1213.0]","[593.0, 380.0, 4226.0, 153.0, 1210.0, 592.0, 480.0, 589.0, 356.0, 150.0]","[2.0039360523223877, 1.9936186075210571, 1.934252142906189, 1.8115853071212769, 1.7890137434005737, 1.766545057296753, 1.7642220258712769, 1.7401427030563354, 1.735590934753418, 1.6970025300979614]"
167.0,[778.0],"[380.0, 3578.0, 4226.0, 593.0, 1210.0, 480.0, 153.0, 592.0, 589.0, 527.0]","[2.0070881843566895, 1.9953742027282715, 1.97641122341156, 1.9615997076034546, 1.829478144645691, 1.818659782409668, 1.7989007234573364, 1.7590018510818481, 1.7307240962982178, 1.714641809463501]"
141.0,"[4022.0, 69122.0, 4011.0]","[593.0, 380.0, 3578.0, 1210.0, 480.0, 153.0, 592.0, 589.0, 356.0, 1721.0]","[2.0218400955200195, 1.9962072372436523, 1.9394539594650269, 1.8239755630493164, 1.7958534955978394, 1.7917145490646362, 1.7758510112762451, 1.7461386919021606, 1.7119019031524658, 1.7006385326385498]"
133.0,[],"[593.0, 380.0, 4226.0, 3578.0, 1210.0, 153.0, 592.0, 480.0, 589.0, 356.0]","[2.009918212890625, 2.007946252822876, 1.9624310731887817, 1.9436039924621582, 1.8268146514892578, 1.803157091140747, 1.7830491065979004, 1.7775994539260864, 1.744482159614563, 1.7198442220687866]"
380.0,"[4993.0, 34.0, 293.0, 27831.0, 2571.0, 2081.0, 1215.0]","[593.0, 153.0, 380.0, 3578.0, 1196.0, 150.0, 4226.0, 1210.0, 480.0, 33794.0]","[2.393786668777466, 2.060272693634033, 1.9543445110321045, 1.8818848133087158, 1.8768353462219238, 1.855804681777954, 1.8387408256530762, 1.828462839126587, 1.78753662109375, 1.7835067510604858]"
198.0,"[1682.0, 2080.0]","[380.0, 593.0, 3578.0, 480.0, 1210.0, 153.0, 1721.0, 589.0, 592.0, 527.0]","[2.1005067825317383, 2.027988910675049, 2.0219879150390625, 1.850564956665039, 1.8389825820922852, 1.802322268486023, 1.7683289051055908, 1.7489326000213623, 1.7455084323883057, 1.7196245193481445]"
476.0,[],"[593.0, 3578.0, 380.0, 4226.0, 1210.0, 153.0, 480.0, 592.0, 356.0, 589.0]","[1.9601770639419556, 1.9559053182601929, 1.9470025300979614, 1.9103626012802124, 1.8044832944869995, 1.797257423400879, 1.7532992362976074, 1.7465394735336304, 1.736227035522461, 1.7188904285430908]"
519.0,[3717.0],"[593.0, 380.0, 4226.0, 3578.0, 1210.0, 480.0, 153.0, 592.0, 589.0, 356.0]","[2.010436773300171, 1.9924589395523071, 1.9611279964447021, 1.9399683475494385, 1.8232616186141968, 1.7872165441513062, 1.7867733240127563, 1.772483468055725, 1.7399605512619019, 1.716488003730774]"
433.0,[778.0],"[593.0, 380.0, 3578.0, 4226.0, 1210.0, 153.0, 592.0, 480.0, 589.0, 356.0]","[2.0110511779785156, 1.9901694059371948, 1.9615933895111084, 1.9513802528381348, 1.8045822381973267, 1.7924085855484009, 1.7797410488128662, 1.776931881904602, 1.743265151977539, 1.728078842163086]"
580.0,"[1721.0, 50.0, 2716.0, 7153.0, 1732.0]","[380.0, 153.0, 3578.0, 4226.0, 593.0, 1210.0, 480.0, 4886.0, 589.0, 1265.0]","[1.9509797096252441, 1.8843576908111572, 1.8641091585159302, 1.841321587562561, 1.8232421875, 1.7923115491867065, 1.7599422931671143, 1.747094988822937, 1.724982738494873, 1.70918607711792]"
525.0,"[58559.0, 1198.0]","[380.0, 593.0, 4226.0, 153.0, 592.0, 1210.0, 3578.0, 480.0, 589.0, 590.0]","[1.9587852954864502, 1.9073532819747925, 1.8553014993667603, 1.8040491342544556, 1.8003294467926025, 1.7805718183517456, 1.7803553342819214, 1.7719508409500122, 1.714272379875183, 1.6883728504180908]"
411.0,[208.0],"[380.0, 4226.0, 3578.0, 593.0, 1210.0, 153.0, 480.0, 592.0, 356.0, 589.0]","[1.9880735874176025, 1.953524112701416, 1.9495700597763062, 1.9461363554000854, 1.8172942399978638, 1.8143839836120605, 1.7963162660598755, 1.7874311208724976, 1.7326463460922241, 1.729778528213501]"
156.0,"[1394.0, 376.0]","[380.0, 153.0, 4226.0, 3578.0, 593.0, 1210.0, 592.0, 480.0, 589.0, 1198.0]","[1.9905647039413452, 1.9192609786987305, 1.8683491945266724, 1.860241413116455, 1.8123923540115356, 1.808605432510376, 1.7892835140228271, 1.7589573860168457, 1.7289389371871948, 1.7212108373641968]"
381.0,[587.0],"[593.0, 380.0, 4226.0, 480.0, 3578.0, 153.0, 150.0, 592.0, 589.0, 1721.0]","[2.1626505851745605, 2.0694103240966797, 2.032381296157837, 1.8035852909088135, 1.798014760017395, 1.7863800525665283, 1.780699372291565, 1.7783868312835693, 1.7613654136657715, 1.759360432624817]"
312.0,[924.0],"[593.0, 380.0, 4226.0, 3578.0, 1210.0, 592.0, 153.0, 589.0, 480.0, 1721.0]","[2.046233654022217, 2.0204811096191406, 2.007861614227295, 1.9085078239440918, 1.863938570022583, 1.8336267471313477, 1.7770652770996094, 1.768955111503601, 1.7524915933609009, 1.73485267162323]"
43.0,"[435.0, 153.0, 616.0]","[593.0, 4226.0, 380.0, 3578.0, 480.0, 1210.0, 153.0, 592.0, 589.0, 356.0]","[2.028458595275879, 1.9761593341827393, 1.9583656787872314, 1.9556081295013428, 1.8166520595550537, 1.815147876739502, 1.7757989168167114, 1.7658694982528687, 1.7643376588821411, 1.7198220491409302]"
222.0,"[1201.0, 1208.0]","[593.0, 380.0, 4226.0, 3578.0, 1210.0, 592.0, 153.0, 480.0, 589.0, 150.0]","[2.0311219692230225, 2.005540132522583, 1.9635632038116455, 1.9213887453079224, 1.824705719947815, 1.7855560779571533, 1.7847791910171509, 1.7841206789016724, 1.7416073083877563, 1.7086580991744995]"
321.0,[367.0],"[593.0, 380.0, 3578.0, 4226.0, 1210.0, 153.0, 480.0, 592.0, 589.0, 356.0]","[2.0011613368988037, 1.9905933141708374, 1.9527029991149902, 1.9431383609771729, 1.8098820447921753, 1.7941899299621582, 1.780173659324646, 1.7791495323181152, 1.744397521018982, 1.7270264625549316]"
226.0,"[48516.0, 4993.0, 8636.0, 104.0]","[593.0, 4226.0, 380.0, 1210.0, 592.0, 3578.0, 480.0, 589.0, 153.0, 150.0]","[2.2793099880218506, 1.980771541595459, 1.8819373846054077, 1.8627943992614746, 1.849376916885376, 1.8375440835952759, 1.7719486951828003, 1.746811866760254, 1.729943871498108, 1.728858470916748]"
458.0,[],"[380.0, 593.0, 4226.0, 3578.0, 1210.0, 153.0, 480.0, 592.0, 589.0, 356.0]","[2.0060203075408936, 2.0021109580993652, 1.9440547227859497, 1.930069923400879, 1.7973226308822632, 1.7906506061553955, 1.7891353368759155, 1.7579933404922485, 1.715471625328064, 1.7087825536727905]"
255.0,[],"[593.0, 380.0, 3578.0, 4226.0, 1210.0, 153.0, 480.0, 592.0, 589.0, 356.0]","[2.014432907104492, 1.9904470443725586, 1.9596024751663208, 1.952046513557434, 1.8156342506408691, 1.796354055404663, 1.7822399139404297, 1.780240535736084, 1.742767333984375, 1.7303828001022339]"
479.0,[],"[380.0, 593.0, 4226.0, 3578.0, 153.0, 592.0, 480.0, 589.0, 527.0, 356.0]","[1.9992681741714478, 1.9577676057815552, 1.9542917013168335, 1.9330477714538574, 1.800715446472168, 1.79696786403656, 1.7952436208724976, 1.7478044033050537, 1.7352856397628784, 1.725844144821167]"
346.0,[46578.0],"[3578.0, 593.0, 380.0, 4226.0, 356.0, 592.0, 1210.0, 153.0, 480.0, 589.0]","[2.0136399269104004, 1.9923949241638184, 1.91438627243042, 1.903814673423767, 1.7948063611984253, 1.7786353826522827, 1.7724195718765259, 1.7543429136276245, 1.7425997257232666, 1.7155998945236206]"
115.0,[],"[593.0, 380.0, 3578.0, 4226.0, 592.0, 153.0, 1210.0, 480.0, 356.0, 589.0]","[2.0661470890045166, 2.0053324699401855, 1.9590200185775757, 1.9393913745880127, 1.8291165828704834, 1.7943012714385986, 1.7908005714416504, 1.740460753440857, 1.7294666767120361, 1.7122141122817993]"
559.0,[],"[3578.0, 380.0, 4226.0, 593.0, 356.0, 153.0, 592.0, 480.0, 1210.0, 527.0]","[2.0733718872070312, 1.9396071434020996, 1.9263824224472046, 1.9104442596435547, 1.841501235961914, 1.8232306241989136, 1.769350528717041, 1.7684365510940552, 1.740891695022583, 1.7013479471206665]"
256.0,"[3717.0, 520.0]","[593.0, 380.0, 3578.0, 4226.0, 1210.0, 153.0, 480.0, 592.0, 356.0, 589.0]","[2.065431594848633, 1.9991906881332397, 1.989504098892212, 1.9493650197982788, 1.8079801797866821, 1.7868536710739136, 1.768903136253357, 1.7620723247528076, 1.7524306774139404, 1.709505558013916]"
84.0,"[1247.0, 350.0, 50.0]","[593.0, 4226.0, 3578.0, 380.0, 1210.0, 480.0, 592.0, 589.0, 527.0, 153.0]","[2.0312163829803467, 1.9593908786773682, 1.9483338594436646, 1.9302605390548706, 1.8848356008529663, 1.7983677387237549, 1.7744832038879395, 1.7708396911621094, 1.7557429075241089, 1.7534743547439575]"
279.0,"[1196.0, 780.0]","[593.0, 380.0, 4226.0, 3578.0, 1210.0, 480.0, 592.0, 153.0, 589.0, 527.0]","[2.0111606121063232, 1.99074387550354, 1.9788963794708252, 1.9621388912200928, 1.8190455436706543, 1.8085956573486328, 1.804655909538269, 1.7828305959701538, 1.7314507961273193, 1.7284384965896606]"
204.0,[79008.0],"[3578.0, 593.0, 380.0, 4226.0, 1210.0, 356.0, 480.0, 592.0, 153.0, 589.0]","[2.061558961868286, 2.007031202316284, 1.9442777633666992, 1.943475604057312, 1.8555349111557007, 1.8165831565856934, 1.795998454093933, 1.7506738901138306, 1.748943567276001, 1.743999719619751]"
157.0,[1270.0],"[593.0, 380.0, 4226.0, 3578.0, 1210.0, 153.0, 480.0, 592.0, 589.0, 356.0]","[2.0026652812957764, 1.991809368133545, 1.9564886093139648, 1.9301239252090454, 1.8237905502319336, 1.7916628122329712, 1.7824373245239258, 1.7746970653533936, 1.7363694906234741, 1.7083969116210938]"
40.0,"[150.0, 454.0]","[593.0, 380.0, 4226.0, 3578.0, 1210.0, 480.0, 153.0, 592.0, 589.0, 150.0]","[2.0295777320861816, 2.002046823501587, 1.9659254550933838, 1.9479150772094727, 1.81999933719635, 1.800665020942688, 1.7852723598480225, 1.762060284614563, 1.751655101776123, 1.7179529666900635]"
121.0,[],"[593.0, 380.0, 3578.0, 4226.0, 1210.0, 153.0, 480.0, 592.0, 589.0, 356.0]","[1.9992345571517944, 1.9845205545425415, 1.956775188446045, 1.9527517557144165, 1.809400200843811, 1.7922770977020264, 1.7811353206634521, 1.7784676551818848, 1.7389987707138062, 1.7301322221755981]"
307.0,"[1263.0, 56367.0, 4975.0, 296.0, 344.0]","[3578.0, 380.0, 593.0, 480.0, 356.0, 592.0, 318.0, 589.0, 590.0, 153.0]","[2.122284173965454, 1.9898533821105957, 1.9894037246704102, 1.9376972913742065, 1.905371069908142, 1.843526840209961, 1.757691740989685, 1.752091884613037, 1.7397080659866333, 1.7173062562942505]"
489.0,"[912.0, 2716.0]","[593.0, 380.0, 589.0, 480.0, 150.0, 592.0, 260.0, 1210.0, 2858.0, 1265.0]","[2.219511032104492, 2.1022143363952637, 1.9046828746795654, 1.8122150897979736, 1.7908570766448975, 1.7725070714950562, 1.7723468542099, 1.750417947769165, 1.6884944438934326, 1.6692938804626465]"
313.0,[3703.0],"[3578.0, 380.0, 593.0, 4226.0, 1210.0, 153.0, 356.0, 480.0, 589.0, 592.0]","[2.026028871536255, 1.9587706327438354, 1.9515762329101562, 1.9222146272659302, 1.83833646774292, 1.8372604846954346, 1.7837178707122803, 1.7516825199127197, 1.7470213174819946, 1.7460737228393555]"
448.0,"[1275.0, 3639.0, 3448.0, 500.0]","[4886.0, 377.0, 1258.0, 153.0, 480.0, 457.0, 527.0, 1265.0, 1193.0, 1270.0]","[2.1048877239227295, 1.95763099193573, 1.8176121711730957, 1.812622308731079, 1.7992023229599, 1.780428171157837, 1.7284585237503052, 1.7147897481918335, 1.7138539552688599, 1.6743701696395874]"
318.0,"[235.0, 91500.0, 61248.0, 48.0]","[3578.0, 592.0, 593.0, 590.0, 1210.0, 4226.0, 356.0, 480.0, 153.0, 589.0]","[2.0331356525421143, 1.9825400114059448, 1.8669482469558716, 1.8154528141021729, 1.8025976419448853, 1.7832064628601074, 1.7778106927871704, 1.7668367624282837, 1.7532823085784912, 1.726870059967041]"
344.0,[],"[380.0, 593.0, 4226.0, 3578.0, 592.0, 153.0, 1210.0, 480.0, 589.0, 356.0]","[2.001840353012085, 1.9851596355438232, 1.9399104118347168, 1.928109049797058, 1.8200048208236694, 1.8044486045837402, 1.7961270809173584, 1.7595927715301514, 1.7285703420639038, 1.7110439538955688]"
483.0,"[253.0, 1704.0, 1036.0, 273.0]","[380.0, 4226.0, 593.0, 3578.0, 153.0, 480.0, 1210.0, 356.0, 150.0, 1265.0]","[2.063241720199585, 2.0004920959472656, 1.932662010192871, 1.9227392673492432, 1.8197089433670044, 1.7833954095840454, 1.7702330350875854, 1.7451163530349731, 1.725286841392517, 1.7232871055603027]"
181.0,[225.0],"[593.0, 380.0, 3578.0, 4226.0, 1210.0, 153.0, 480.0, 592.0, 589.0, 356.0]","[1.994337797164917, 1.9807299375534058, 1.971818208694458, 1.957397222518921, 1.8126132488250732, 1.805137276649475, 1.784292459487915, 1.7705035209655762, 1.7404704093933105, 1.7319263219833374]"
438.0,"[1265.0, 500.0, 104.0, 2167.0, 4701.0, 5418.0]","[593.0, 4226.0, 380.0, 3578.0, 1210.0, 480.0, 260.0, 153.0, 356.0, 150.0]","[2.0625550746917725, 1.9845091104507446, 1.983261227607727, 1.9236661195755005, 1.825589656829834, 1.8002835512161255, 1.730431079864502, 1.6985721588134766, 1.696856141090393, 1.6884783506393433]"
190.0,[],"[380.0, 593.0, 4226.0, 3578.0, 153.0, 1210.0, 480.0, 592.0, 589.0, 356.0]","[1.9756890535354614, 1.961719036102295, 1.955939769744873, 1.9257432222366333, 1.7981209754943848, 1.793690800666809, 1.7919988632202148, 1.7452048063278198, 1.7338207960128784, 1.7248446941375732]"
592.0,[589.0],"[593.0, 380.0, 3578.0, 4226.0, 1210.0, 153.0, 480.0, 592.0, 589.0, 150.0]","[1.9981441497802734, 1.984351634979248, 1.9636532068252563, 1.9449115991592407, 1.810953140258789, 1.7946361303329468, 1.7799644470214844, 1.7782905101776123, 1.737231731414795, 1.6906156539916992]"
328.0,[1206.0],"[3578.0, 593.0, 380.0, 4226.0, 153.0, 1210.0, 480.0, 356.0, 592.0, 1721.0]","[2.0186924934387207, 2.017585277557373, 2.0083701610565186, 1.9660735130310059, 1.833587646484375, 1.7901192903518677, 1.7858163118362427, 1.7723970413208008, 1.7435222864151, 1.707682490348816]"
555.0,[1200.0],"[593.0, 1210.0, 4226.0, 3578.0, 153.0, 480.0, 527.0, 150.0, 592.0, 1721.0]","[2.1834182739257812, 2.0841779708862305, 1.970812201499939, 1.9309319257736206, 1.9178820848464966, 1.8230056762695312, 1.78862464427948, 1.7757810354232788, 1.7679030895233154, 1.7596783638000488]"
418.0,"[1721.0, 1219.0]","[380.0, 3578.0, 593.0, 4226.0, 1210.0, 480.0, 153.0, 592.0, 356.0, 589.0]","[2.008258104324341, 1.9894112348556519, 1.9870412349700928, 1.9680922031402588, 1.806783676147461, 1.8003787994384766, 1.7876131534576416, 1.7865557670593262, 1.7583746910095215, 1.7457605600357056]"
274.0,"[364.0, 431.0, 7143.0, 333.0, 589.0, 70.0]","[380.0, 1265.0, 1198.0, 3578.0, 377.0, 356.0, 150.0, 592.0, 589.0, 593.0]","[1.9992502927780151, 1.8794703483581543, 1.8346627950668335, 1.8220775127410889, 1.7958213090896606, 1.7735792398452759, 1.7164713144302368, 1.6720476150512695, 1.6367932558059692, 1.603036880493164]"
596.0,"[5991.0, 3114.0]","[593.0, 380.0, 4226.0, 3578.0, 1210.0, 480.0, 153.0, 592.0, 318.0, 589.0]","[2.0515356063842773, 2.001307487487793, 1.9992066621780396, 1.872781753540039, 1.8315116167068481, 1.805052638053894, 1.7812533378601074, 1.7691842317581177, 1.7487534284591675, 1.7377156019210815]"
155.0,[],"[593.0, 380.0, 3578.0, 4226.0, 153.0, 1210.0, 592.0, 480.0, 589.0, 356.0]","[1.9955068826675415, 1.9689910411834717, 1.8986684083938599, 1.8874915838241577, 1.7946758270263672, 1.7912148237228394, 1.7642542123794556, 1.74284029006958, 1.721642017364502, 1.7212743759155273]"
79.0,"[260.0, 2076.0]","[593.0, 380.0, 4226.0, 3578.0, 1210.0, 480.0, 153.0, 592.0, 589.0, 356.0]","[2.0167770385742188, 1.985846996307373, 1.965602993965149, 1.9433900117874146, 1.8138771057128906, 1.7865592241287231, 1.7798807621002197, 1.7577093839645386, 1.734696865081787, 1.7182226181030273]"
434.0,[8961.0],"[380.0, 593.0, 3578.0, 1210.0, 480.0, 592.0, 153.0, 589.0, 527.0, 356.0]","[1.9956326484680176, 1.99125337600708, 1.955662727355957, 1.8198186159133911, 1.800437092781067, 1.787015676498413, 1.783371090888977, 1.7346172332763672, 1.700345754623413, 1.6980726718902588]"
350.0,[748.0],"[593.0, 380.0, 4226.0, 3578.0, 153.0, 480.0, 592.0, 589.0, 356.0, 150.0]","[2.0194311141967773, 1.983441710472107, 1.9474537372589111, 1.9391521215438843, 1.7816455364227295, 1.7805862426757812, 1.767497181892395, 1.7374228239059448, 1.7220450639724731, 1.7008225917816162]"
