user_id,ground_truth,recommendations,scores
434.0,"[1391.0, 2959.0, 5952.0, 5669.0, 924.0]","[750.0, 1198.0, 1206.0, 912.0, 1219.0, 318.0, 1387.0, 7438.0, 1617.0, 2858.0]","[4.631826528186638, 4.584163264530206, 4.584144695675194, 4.531190814849241, 4.530611968823495, 4.529627548995039, 4.498705156539062, 4.481454526873266, 4.473100752102754, 4.470446038364161]"
480.0,"[3101.0, 1304.0, 253.0, 7143.0]","[750.0, 1206.0, 1198.0, 318.0, 912.0, 1219.0, 1387.0, 1617.0, 2858.0, 4973.0]","[4.037633832731943, 3.993510185230251, 3.990131643905032, 3.9384323375548305, 3.9379062661451356, 3.9365485776930185, 3.9093144185158493, 3.882625662793133, 3.87920313521913, 3.8669098059895517]"
376.0,"[292.0, 1258.0, 4973.0]","[750.0, 1198.0, 1206.0, 912.0, 1219.0, 318.0, 1387.0, 7438.0, 1617.0, 2858.0]","[4.773622900042527, 4.726181412303548, 4.725052529435333, 4.673337971921272, 4.673176842871316, 4.6721415868510565, 4.641319407585387, 4.625383097109578, 4.615668214288734, 4.614713194036584]"
428.0,"[1653.0, 2657.0]","[750.0, 1198.0, 318.0, 1219.0, 912.0, 1387.0, 7438.0, 1617.0, 2858.0, 4973.0]","[3.8190868413790198, 3.7703141991064952, 3.717886913755636, 3.7177194174642394, 3.717600898713998, 3.6862116463149035, 3.669058462763631, 3.6606015283601194, 3.6582425804358976, 3.6437146338417263]"
40.0,[],"[750.0, 1198.0, 1206.0, 318.0, 912.0, 1219.0, 1387.0, 7438.0, 1617.0, 2858.0]","[4.347500723043185, 4.30261326294435, 4.299024309568766, 4.2485398296399115, 4.247741119774718, 4.247285521777075, 4.21569103836241, 4.19936623023982, 4.191058737704724, 4.18858473173036]"
115.0,[296.0],"[750.0, 1198.0, 1206.0, 1219.0, 912.0, 318.0, 1387.0, 7438.0, 1617.0, 2858.0]","[4.779220367816878, 4.73197098269752, 4.731955478970621, 4.6811151243296525, 4.679545814039146, 4.679094960111387, 4.647744645086776, 4.630641418566073, 4.621832017261612, 4.620813533851605]"
606.0,"[48997.0, 1079.0, 2021.0, 2997.0, 1278.0]","[750.0, 1206.0, 1198.0, 1219.0, 912.0, 318.0, 1387.0, 1617.0, 2858.0, 4973.0]","[4.607084625472043, 4.559136025795441, 4.558671057412129, 4.505877514208395, 4.504910663481995, 4.5013526597309, 4.473686513445999, 4.4486364967438465, 4.446028348566459, 4.4288728591769075]"
125.0,[7438.0],"[750.0, 1198.0, 1206.0, 912.0, 318.0, 1219.0, 1387.0, 7438.0, 1617.0, 2858.0]","[4.696265863791767, 4.648725905061427, 4.646816260150944, 4.5943768219572565, 4.593731434621576, 4.593176932902269, 4.56328910747702, 4.544532190730523, 4.536849194321393, 4.533299520683203]"
83.0,"[1246.0, 4973.0]","[750.0, 1198.0, 1219.0, 912.0, 318.0, 1387.0, 7438.0, 1617.0, 2858.0, 4973.0]","[4.1978556670497245, 4.15253736312893, 4.100838995493676, 4.100152030731396, 4.097895268829733, 4.067519894661517, 4.051585359803129, 4.041467662390049, 4.041193163734123, 4.026434685786215]"
312.0,"[2762.0, 1090.0]","[750.0, 1198.0, 1206.0, 1219.0, 912.0, 318.0, 1387.0, 7438.0, 1617.0, 2858.0]","[4.626639985907376, 4.580354522432161, 4.579307872087655, 4.527927724948812, 4.527727618652124, 4.525449835708558, 4.495670224029299, 4.478471997789301, 4.468504359842472, 4.467585386899872]"
159.0,[81845.0],"[750.0, 1206.0, 1198.0, 912.0, 318.0, 1219.0, 1387.0, 7438.0, 1617.0, 2858.0]","[4.174052404253006, 4.127184379160598, 4.126242732147647, 4.074703946722865, 4.072245663373495, 4.072215386970628, 4.040715464578669, 4.024084907765927, 4.016273355590373, 4.013511608542602]"
212.0,[589.0],"[750.0, 1206.0, 1198.0, 912.0, 1219.0, 318.0, 1387.0, 7438.0, 1617.0, 2858.0]","[4.457354764991168, 4.414599700669486, 4.413288904294449, 4.361621465838242, 4.359944489972394, 4.359509281448981, 4.328170073581122, 4.311782208575595, 4.303312240880176, 4.301373294131325]"
401.0,[53125.0],"[750.0, 1198.0, 1206.0, 912.0, 1219.0, 318.0, 1387.0, 7438.0, 1617.0, 2858.0]","[4.565313913610725, 4.5198895444178095, 4.519023548533868, 4.466027355169489, 4.465771861853272, 4.462700696035016, 4.43193731836668, 4.417447115598906, 4.407797237878684, 4.405478356419325]"
63.0,"[527.0, 1201.0]","[750.0, 1198.0, 1206.0, 912.0, 1219.0, 318.0, 1387.0, 7438.0, 2858.0, 4973.0]","[4.1987768349777514, 4.153703092552449, 4.152457767732402, 4.099452616951156, 4.0973727249789125, 4.096396074818175, 4.0671292799511765, 4.050539706439439, 4.040379998432899, 4.025814944134753]"
32.0,"[1073.0, 592.0]","[750.0, 1206.0, 1198.0, 912.0, 1219.0, 318.0, 1387.0, 7438.0, 2858.0, 1617.0]","[4.290979347263191, 4.243663664411132, 4.242686580239523, 4.192112265342574, 4.190273290658796, 4.190127772059485, 4.158015963372735, 4.141048117321178, 4.132330699080329, 4.132264541475296]"
263.0,[6773.0],"[750.0, 1198.0, 1206.0, 912.0, 318.0, 1219.0, 1387.0, 7438.0, 2858.0, 4973.0]","[4.897578539281811, 4.849286477676786, 4.848700568937192, 4.795872524684954, 4.795569620341256, 4.795034401190195, 4.763254781266868, 4.747294170229724, 4.7365235599123015, 4.723751631491313]"
122.0,[608.0],"[750.0, 1198.0, 1206.0, 912.0, 1219.0, 318.0, 1387.0, 7438.0, 1617.0, 2858.0]","[5.3633215499126425, 5.317913704259398, 5.317856449588861, 5.264710495552707, 5.2644493214466355, 5.264050039825223, 5.233615160758335, 5.216134820204887, 5.206790418639274, 5.206660209062237]"
188.0,[1304.0],"[750.0, 1206.0, 1198.0, 912.0, 1219.0, 318.0, 1387.0, 7438.0, 1617.0, 2858.0]","[4.881474438194845, 4.836498803996209, 4.836156120828081, 4.78537815513714, 4.785125241569903, 4.7840205222151315, 4.752878027108226, 4.734827706312489, 4.726794661996381, 4.72521409302003]"
8.0,[253.0],"[750.0, 1206.0, 1198.0, 912.0, 1219.0, 318.0, 1387.0, 7438.0, 1617.0, 2858.0]","[4.563690170440667, 4.518985067332823, 4.517332653732, 4.4649017711768, 4.462944523793839, 4.462694401982434, 4.431745161344724, 4.4148883442672275, 4.406722524391215, 4.404468593986666]"
594.0,"[2716.0, 1917.0, 1088.0]","[750.0, 1198.0, 1206.0, 912.0, 1219.0, 318.0, 1387.0, 7438.0, 1617.0, 2858.0]","[5.146803858412158, 5.10069694633289, 5.098699456850726, 5.045894360117517, 5.044749823761366, 5.0434095863734445, 5.012505413803, 4.9957478707788585, 4.988206925174881, 4.985957741910669]"
573.0,"[592.0, 88140.0, 185.0, 80463.0]","[750.0, 1198.0, 1206.0, 912.0, 1219.0, 318.0, 1387.0, 7438.0, 1617.0, 2858.0]","[5.061311556097779, 5.018429223985139, 5.017827649322998, 4.963913927799284, 4.962835557364587, 4.961893540529262, 4.930529083545979, 4.914906781245508, 4.908609988006491, 4.905021441386042]"
600.0,"[29.0, 2174.0]","[750.0, 1198.0, 1206.0, 912.0, 1219.0, 318.0, 1387.0, 7438.0, 1617.0, 2858.0]","[3.7638625701206805, 3.7170479642941685, 3.7164605640123667, 3.666075919360581, 3.6645412030180053, 3.6631626402509467, 3.635363128456946, 3.617989894830815, 3.6115712363521637, 3.6075085108882816]"
370.0,[],"[750.0, 1198.0, 1206.0, 912.0, 318.0, 1219.0, 1387.0, 7438.0, 2858.0, 1617.0]","[3.7735477626688847, 3.727226374509472, 3.726567600168481, 3.6737729814909, 3.6731020035936566, 3.6718737656615743, 3.6417865365061046, 3.623069494801301, 3.6143666263802046, 3.6140311458862455]"
318.0,"[72998.0, 59315.0, 344.0, 99114.0]","[750.0, 1198.0, 1206.0, 912.0, 318.0, 1219.0, 1387.0, 7438.0, 1617.0, 2858.0]","[4.280342523487478, 4.234433457821568, 4.233727206416505, 4.1821199244136995, 4.181392131328311, 4.181384454669159, 4.147510382185418, 4.131702196491959, 4.121912781453419, 4.120485195030186]"
460.0,"[48516.0, 7143.0]","[750.0, 1206.0, 1198.0, 912.0, 1219.0, 318.0, 1387.0, 7438.0, 1617.0, 2858.0]","[4.7389725909584275, 4.694236575464446, 4.693638698465792, 4.640597171963735, 4.639324123169489, 4.63914967209398, 4.609505917948399, 4.591347659285519, 4.584179742915284, 4.580324437657099]"
346.0,[1968.0],"[750.0, 1198.0, 1206.0, 912.0, 1219.0, 318.0, 1387.0, 7438.0, 1617.0, 2858.0]","[4.560509879999289, 4.513206778718585, 4.512382869796555, 4.461335311831634, 4.459981809179725, 4.458446057119135, 4.428731099773858, 4.41172074181536, 4.402846990905845, 4.401090356881058]"
599.0,"[111759.0, 2329.0, 88163.0, 1204.0]","[750.0, 1198.0, 1206.0, 1219.0, 912.0, 1387.0, 7438.0, 1617.0, 2858.0, 4973.0]","[3.8344746540665695, 3.788761507376465, 3.7870719170446576, 3.736424972374651, 3.734160356527853, 3.703270731201472, 3.6849701260930927, 3.677750607631013, 3.676140728881863, 3.6614050326884793]"
607.0,[],"[750.0, 1198.0, 1206.0, 1219.0, 912.0, 318.0, 1387.0, 7438.0, 1617.0, 2858.0]","[4.949114643923666, 4.901618589543931, 4.9001873075163065, 4.848594829453349, 4.848539374840174, 4.84709788201012, 4.816474844423782, 4.798309411110084, 4.79068875159969, 4.789303103387782]"
215.0,"[4993.0, 30749.0]","[750.0, 1198.0, 1206.0, 912.0, 318.0, 1219.0, 1387.0, 7438.0, 1617.0, 2858.0]","[4.579822367070436, 4.533645971833311, 4.532538064186655, 4.480936131438783, 4.479635772250321, 4.479579654768303, 4.448939215114068, 4.430884411222495, 4.422871676163185, 4.4209605760247985]"
448.0,"[5445.0, 1641.0, 3552.0, 2542.0, 1262.0]","[750.0, 1198.0, 1206.0, 912.0, 1219.0, 318.0, 1387.0, 7438.0, 2858.0, 1617.0]","[4.106069478627022, 4.05803457517918, 4.057771818725586, 4.0064164812925345, 4.004503660251929, 4.004341410195183, 3.9725992435838164, 3.95696069796263, 3.947001827137272, 3.9439695711030693]"
119.0,"[5574.0, 4299.0]","[750.0, 1198.0, 1206.0, 912.0, 1219.0, 318.0, 1387.0, 7438.0, 1617.0, 2858.0]","[4.66064862611397, 4.615552075657023, 4.613961552399404, 4.564504135005835, 4.562634724380176, 4.5600802779795675, 4.5290728671375735, 4.511064331235092, 4.505255169423025, 4.501723764244661]"
62.0,[8368.0],"[750.0, 1198.0, 1206.0, 912.0, 1219.0, 318.0, 1387.0, 7438.0, 1617.0, 2858.0]","[5.1181711839440585, 5.071693775984885, 5.070113535692643, 5.019309837879108, 5.018911679899746, 5.017771480181681, 4.986158010166536, 4.970164060896922, 4.961049847187086, 4.9594247535556395]"
517.0,[],"[750.0, 1198.0, 1206.0, 912.0, 1219.0, 318.0, 1387.0, 7438.0, 1617.0, 2858.0]","[3.5987046813375385, 3.551146389755148, 3.5482787142523633, 3.4983974594056675, 3.4974624726442456, 3.4957013231601635, 3.464072436049308, 3.4486826395864667, 3.439356752160664, 3.438260545458023]"
373.0,[253.0],"[750.0, 1206.0, 1198.0, 912.0, 318.0, 1219.0, 1387.0, 7438.0, 2858.0, 1617.0]","[4.191924729281299, 4.148702365883354, 4.147261873308297, 4.093933575508844, 4.090905123345282, 4.090417647340063, 4.059270083102591, 4.043462950629463, 4.033717404831394, 4.033286008356798]"
349.0,[377.0],"[750.0, 1206.0, 1198.0, 1219.0, 912.0, 318.0, 1387.0, 7438.0, 1617.0, 2858.0]","[4.732509129431991, 4.685425988644555, 4.685306944839384, 4.632637624438347, 4.632489226742608, 4.63071782568163, 4.5997040433126575, 4.583676326014528, 4.57432906330955, 4.572746456788581]"
368.0,"[1358.0, 1193.0]","[750.0, 1206.0, 1198.0, 1219.0, 912.0, 318.0, 1387.0, 7438.0, 1617.0, 4973.0]","[4.104698280060392, 4.056637086394902, 4.055561042229373, 4.003807043437108, 4.003727985253635, 4.00107929664823, 3.970659005730839, 3.954897419446341, 3.9463360897339483, 3.9287175992054]"
51.0,"[3.0, 339.0, 7.0, 8874.0, 260.0]","[750.0, 1198.0, 1206.0, 912.0, 1219.0, 318.0, 1387.0, 7438.0, 1617.0, 2858.0]","[4.975098457346165, 4.92973025336555, 4.926993861574873, 4.875141398616096, 4.873762463407319, 4.873434082472658, 4.8438696007493025, 4.827949463926915, 4.818256078999683, 4.815015105194606]"
591.0,[3114.0],"[750.0, 1198.0, 1206.0, 912.0, 318.0, 1219.0, 1387.0, 7438.0, 1617.0, 2858.0]","[4.397747074208882, 4.3531560304823405, 4.352668254562149, 4.300258426358186, 4.298999058212347, 4.298008590542439, 4.266257848545637, 4.250813594566852, 4.242359380803963, 4.240534276656534]"
52.0,"[5010.0, 134853.0, 134130.0]","[750.0, 1206.0, 1198.0, 318.0, 912.0, 1219.0, 1387.0, 7438.0, 1617.0, 2858.0]","[5.23923072324992, 5.192152277812555, 5.192049259216718, 5.139882320376772, 5.139244774689859, 5.139183328194621, 5.108647870902631, 5.089458536835581, 5.081169121329866, 5.080067151792308]"
82.0,[],"[750.0, 1198.0, 1206.0, 912.0, 1219.0, 318.0, 1387.0, 7438.0, 1617.0, 2858.0]","[4.9740079717581, 4.927663144406823, 4.926514199133225, 4.874687003174175, 4.874581560156502, 4.873681612908102, 4.8430403347143045, 4.826091832727387, 4.817166150269758, 4.815732452915244]"
28.0,"[475.0, 1221.0]","[750.0, 1198.0, 912.0, 1219.0, 318.0, 1387.0, 7438.0, 1617.0, 2858.0, 4973.0]","[3.639650980082068, 3.5938235948402038, 3.5416494009974016, 3.539912589897129, 3.53981852405427, 3.5083559727777796, 3.4920161109244403, 3.483414288052289, 3.4814284179433783, 3.4684293518208036]"
303.0,[3471.0],"[750.0, 1198.0, 1206.0, 1219.0, 912.0, 318.0, 1387.0, 7438.0, 1617.0, 2858.0]","[4.4401622358841895, 4.395470204136062, 4.393659497333418, 4.341139792743478, 4.341081500590507, 4.340790100176081, 4.30649754528581, 4.2925802493251, 4.28391508095824, 4.282119632202511]"
469.0,"[858.0, 1968.0, 47.0, 1220.0, 1274.0]","[750.0, 1206.0, 1198.0, 912.0, 1219.0, 318.0, 1387.0, 7438.0, 1617.0, 2858.0]","[4.674913303474158, 4.6288451678834, 4.628373419006083, 4.574496473635508, 4.573088083953325, 4.572907282824007, 4.54195435355591, 4.526306193276968, 4.517007942179179, 4.514501427371714]"
383.0,[539.0],"[750.0, 1198.0, 1206.0, 912.0, 1219.0, 318.0, 1387.0, 7438.0, 1617.0, 2858.0]","[4.4019986164772025, 4.357335131715944, 4.35323032674073, 4.304794624722989, 4.303780971260993, 4.302191123496003, 4.271657583360637, 4.2559644333801305, 4.247183476937197, 4.2456149846680535]"
288.0,"[63082.0, 1909.0, 608.0, 3175.0, 1210.0, 1204.0]","[1206.0, 1198.0, 318.0, 1219.0, 912.0, 1617.0, 2858.0, 4973.0, 1213.0, 608.0]","[4.2149794272395855, 4.213528272679968, 4.162717337791536, 4.161325175735827, 4.161006714343374, 4.104164734088544, 4.101677805547796, 4.08750314223157, 4.07603667229573, 4.066731842364378]"
475.0,"[19.0, 116797.0]","[750.0, 1198.0, 1206.0, 912.0, 1219.0, 318.0, 1387.0, 7438.0, 1617.0, 2858.0]","[5.000641329518247, 4.954944372015733, 4.9532448536033815, 4.900164414821619, 4.89895728645074, 4.897792755697582, 4.866308214097943, 4.851708634071246, 4.842714298238706, 4.84038532381105]"
