user_id,ground_truth,recommendations,scores
73.0,[3793.0],"[3578.0, 153.0, 1270.0, 4226.0, 1721.0, 1198.0, 5989.0, 62.0, 380.0, 2858.0]","[0.0023170490749180317, 0.002307937480509281, 0.0022747681941837072, 0.0022234036587178707, 0.0021919626742601395, 0.0020996821112930775, 0.002097525866702199, 0.0020050460007041693, 0.0020035780034959316, 0.0019832386169582605]"
194.0,[],"[3578.0, 153.0, 1270.0, 4226.0, 1721.0, 5989.0, 1198.0, 1206.0, 2858.0, 62.0]","[0.0022761907894164324, 0.0022745656315237284, 0.0022339806891977787, 0.0021966611966490746, 0.0021672211587429047, 0.0020664469338953495, 0.002060959581285715, 0.001995029393583536, 0.001977055100724101, 0.0019725621677935123]"
135.0,"[161.0, 858.0, 3175.0, 2502.0, 141.0]","[153.0, 3578.0, 1270.0, 1721.0, 380.0, 1198.0, 62.0, 1206.0, 5989.0, 4995.0]","[0.002472486812621355, 0.0024141515605151653, 0.0024092430248856544, 0.0022802178282290697, 0.0021506526973098516, 0.002147692022845149, 0.0021079706493765116, 0.002088089706376195, 0.0020821685902774334, 0.0020437822677195072]"
326.0,[2692.0],"[153.0, 1270.0, 4226.0, 1721.0, 1198.0, 5989.0, 1206.0, 380.0, 2858.0, 62.0]","[0.002324833534657955, 0.0022708235774189234, 0.0022236129734665155, 0.0022002568002790213, 0.0020906170830130577, 0.0020795902237296104, 0.002027725800871849, 0.0020195830147713423, 0.0020018708892166615, 0.0019993139430880547]"
599.0,"[628.0, 2797.0, 1704.0]","[4226.0, 3578.0, 153.0, 1270.0, 5989.0, 1721.0, 2710.0, 2858.0, 1206.0, 62.0]","[0.0022155893966555595, 0.0021714549511671066, 0.0021573971025645733, 0.0021127609070390463, 0.0020803124643862247, 0.0020360786002129316, 0.0019750939682126045, 0.0019731551874428988, 0.0019197255605831742, 0.0018992932746186852]"
239.0,"[588.0, 1089.0]","[3578.0, 153.0, 1270.0, 4226.0, 1721.0, 1198.0, 62.0, 380.0, 1206.0, 2858.0]","[0.002335164463147521, 0.0023124071303755045, 0.002295425394549966, 0.002252948237583041, 0.0021923871245235205, 0.0021133357658982277, 0.002025534398853779, 0.002018617233261466, 0.0020161594729870558, 0.0020073875784873962]"
42.0,"[1500.0, 4262.0, 1210.0, 1285.0]","[3578.0, 1270.0, 4226.0, 1721.0, 1198.0, 5989.0, 1206.0, 62.0, 380.0, 2858.0]","[0.0023133703507483006, 0.002284480957314372, 0.002242740709334612, 0.002212969586253166, 0.0021094069816172123, 0.002088002162054181, 0.0020370627753436565, 0.002031271578744054, 0.002012643264606595, 0.0019939919002354145]"
303.0,[1240.0],"[3578.0, 153.0, 1270.0, 4226.0, 1721.0, 5989.0, 1198.0, 1206.0, 380.0, 2858.0]","[0.0023027791175991297, 0.0022934016305953264, 0.0022474569268524647, 0.002212198916822672, 0.0021727564744651318, 0.002075247233733535, 0.0020735524594783783, 0.0020019763614982367, 0.001994742313399911, 0.0019916484598070383]"
404.0,[500.0],"[153.0, 3578.0, 1270.0, 4226.0, 1721.0, 5989.0, 1198.0, 1206.0, 62.0, 2858.0]","[0.002274726517498493, 0.0022724654991179705, 0.002234478248283267, 0.0022099234629422426, 0.0021662453655153513, 0.0020744844805449247, 0.002070600399747491, 0.00199972209520638, 0.001986705232411623, 0.001976101193577051]"
292.0,"[3623.0, 587.0, 59315.0, 2353.0]","[153.0, 3578.0, 1270.0, 4226.0, 1721.0, 5989.0, 1198.0, 1206.0, 62.0, 380.0]","[0.0022669462487101555, 0.0022646381985396147, 0.0022390210069715977, 0.0022015948779881, 0.0021596020087599754, 0.002072738017886877, 0.0020617167465388775, 0.001977349165827036, 0.0019679267425090075, 0.001966295065358281]"
199.0,[],"[3578.0, 153.0, 1270.0, 4226.0, 1721.0, 1198.0, 5989.0, 380.0, 1206.0, 2858.0]","[0.0022746543399989605, 0.0022731726057827473, 0.002234057756140828, 0.002182943280786276, 0.0021670525893568993, 0.0020537693053483963, 0.002041472587734461, 0.0019886840600520372, 0.0019825019408017397, 0.0019783866591751575]"
294.0,[],"[153.0, 3578.0, 1270.0, 4226.0, 1721.0, 1198.0, 5989.0, 1206.0, 62.0, 380.0]","[0.002298064064234495, 0.0022877943702042103, 0.002279298147186637, 0.0022198320366442204, 0.0021883929148316383, 0.0020897246431559324, 0.0020731238182634115, 0.0020124248694628477, 0.00200433237478137, 0.002001660643145442]"
28.0,"[1201.0, 858.0, 55820.0, 1584.0]","[153.0, 1270.0, 4226.0, 1721.0, 1198.0, 5989.0, 380.0, 62.0, 1206.0, 2858.0]","[0.0024053873494267464, 0.0023849194403737783, 0.0023002366069704294, 0.0022551072761416435, 0.0021554771810770035, 0.00214783544652164, 0.00211350922472775, 0.0020815148018300533, 0.0020567402243614197, 0.0020370574202388525]"
242.0,[],"[3578.0, 153.0, 1270.0, 4226.0, 1721.0, 5989.0, 1198.0, 1206.0, 2858.0, 380.0]","[0.0022736864630132914, 0.0022717209067195654, 0.002228796947747469, 0.002197384601458907, 0.0021624949295073748, 0.002067875349894166, 0.002054676879197359, 0.0019912535790354013, 0.0019709935877472162, 0.00196909811347723]"
357.0,[11.0],"[3578.0, 153.0, 1270.0, 4226.0, 1721.0, 1198.0, 5989.0, 380.0, 62.0, 1206.0]","[0.0023894484620541334, 0.00235994765534997, 0.0023318466264754534, 0.0022468725219368935, 0.00223063793964684, 0.0021252029109746218, 0.002111240057274699, 0.002076946198940277, 0.002036816906183958, 0.0020335738081485033]"
166.0,"[3000.0, 1580.0, 1234.0]","[3578.0, 153.0, 1270.0, 4226.0, 1721.0, 5989.0, 1198.0, 1206.0, 2858.0, 380.0]","[0.002275291131809354, 0.002262780210003257, 0.00221927254460752, 0.002193392487242818, 0.002157354261726141, 0.002058175625279546, 0.0020575758535414934, 0.001996823586523533, 0.0019870318938046694, 0.001969530712813139]"
398.0,[1207.0],"[153.0, 3578.0, 1270.0, 4226.0, 1721.0, 5989.0, 1198.0, 1206.0, 2858.0, 380.0]","[0.0022548697888851166, 0.002239640336483717, 0.002210849430412054, 0.0021865535527467728, 0.002150638261809945, 0.0020450192969292402, 0.0020317621529102325, 0.0019764781463891268, 0.0019589406438171864, 0.0019490040140226483]"
377.0,[2683.0],"[3578.0, 153.0, 1270.0, 4226.0, 1721.0, 1198.0, 5989.0, 1206.0, 380.0, 150.0]","[0.0022841047029942274, 0.0022577205672860146, 0.0022095507010817528, 0.0021774142514914274, 0.0021520843729376793, 0.0020501031540334225, 0.0020395347382873297, 0.0019830516539514065, 0.001974473474547267, 0.001959610730409622]"
72.0,[377.0],"[153.0, 3578.0, 1270.0, 4226.0, 1721.0, 5989.0, 1198.0, 1206.0, 2858.0, 62.0]","[0.002263895934447646, 0.0022552465088665485, 0.0022258146200329065, 0.0022045637015253305, 0.002159442286938429, 0.002055765362456441, 0.0020544324070215225, 0.0019908277317881584, 0.001968212891370058, 0.001967212650924921]"
351.0,[81591.0],"[153.0, 3578.0, 1270.0, 1721.0, 5989.0, 1198.0, 1206.0, 62.0, 2858.0, 380.0]","[0.0022788981441408396, 0.0022768331691622734, 0.002238071523606777, 0.0021651650313287973, 0.002069758251309395, 0.002068765228614211, 0.0019988613203167915, 0.0019806716591119766, 0.001978679094463587, 0.001975833671167493]"
282.0,"[2918.0, 37741.0, 1213.0]","[153.0, 1270.0, 4226.0, 1721.0, 5989.0, 1198.0, 380.0, 2858.0, 1206.0, 62.0]","[0.0022907231468707323, 0.002240275964140892, 0.002222460927441716, 0.0021614565048366785, 0.00209759920835495, 0.0020814966410398483, 0.0020141880959272385, 0.0020128486212342978, 0.0019947632681578398, 0.0019819322042167187]"
167.0,[778.0],"[153.0, 3578.0, 1270.0, 4226.0, 1721.0, 5989.0, 1198.0, 1206.0, 380.0, 62.0]","[0.002285707974806428, 0.0022843251936137676, 0.0022511817514896393, 0.002217930508777499, 0.0021685457322746515, 0.0020805608946830034, 0.0020659032743424177, 0.0019965011160820723, 0.0019831738900393248, 0.001978591550141573]"
141.0,"[4022.0, 69122.0, 4011.0]","[3578.0, 153.0, 1270.0, 1721.0, 1198.0, 5989.0, 1206.0, 380.0, 2858.0, 62.0]","[0.0023021693341434, 0.002293604426085949, 0.002250471618026495, 0.0021729073487222195, 0.002077407669275999, 0.0020702688489109278, 0.0020059882663190365, 0.0019961376674473286, 0.001990137156099081, 0.0019870642572641373]"
133.0,[],"[153.0, 3578.0, 1270.0, 4226.0, 1721.0, 1198.0, 5989.0, 1206.0, 380.0, 62.0]","[0.0022900456096976995, 0.00228803395293653, 0.002245540264993906, 0.002206431468948722, 0.0021762654650956392, 0.002069445326924324, 0.002067741472274065, 0.002005222951993346, 0.0019831270910799503, 0.001979587599635124]"
380.0,"[4993.0, 34.0, 293.0, 27831.0, 2571.0, 2081.0, 1215.0]","[3578.0, 153.0, 1270.0, 4226.0, 1721.0, 5989.0, 1206.0, 62.0, 2858.0, 2710.0]","[0.0023038494400680065, 0.002288339426741004, 0.0022466492373496294, 0.0022394901607185602, 0.0021707636769860983, 0.002117661526426673, 0.00201956438831985, 0.001998553052544594, 0.0019951825961470604, 0.0019864055793732405]"
198.0,"[1682.0, 2080.0]","[3578.0, 153.0, 1270.0, 1721.0, 1198.0, 5989.0, 380.0, 1206.0, 62.0, 150.0]","[0.0023380343336611986, 0.002336184959858656, 0.0023120155092328787, 0.0022197049111127853, 0.002109690336510539, 0.002075473079457879, 0.0020491171162575483, 0.002044207416474819, 0.0020358101464807987, 0.0020099107641726732]"
476.0,[],"[3578.0, 153.0, 1270.0, 4226.0, 1721.0, 5989.0, 1198.0, 1206.0, 2858.0, 62.0]","[0.0022603883408010006, 0.0022556798066943884, 0.0022131921723484993, 0.002194715430960059, 0.00215052324347198, 0.0020633761305361986, 0.0020548466127365828, 0.0019891674164682627, 0.0019753871019929647, 0.00195901351980865]"
519.0,[3717.0],"[3578.0, 153.0, 1270.0, 4226.0, 1721.0, 5989.0, 1198.0, 1206.0, 2858.0, 380.0]","[0.0022933112923055887, 0.0022790709044784307, 0.0022371814120560884, 0.0021961170714348555, 0.0021696428302675486, 0.002072107745334506, 0.0020634960383176804, 0.0019990175496786833, 0.001982861664146185, 0.001980589237064123]"
433.0,[778.0],"[153.0, 3578.0, 1270.0, 4226.0, 1721.0, 5989.0, 1198.0, 1206.0, 62.0, 2858.0]","[0.002273708349093795, 0.002271510660648346, 0.0022378810681402683, 0.002199876355007291, 0.0021695189643651247, 0.0020686753559857607, 0.00206345459446311, 0.0019949523266404867, 0.0019740706775337458, 0.001970831770449877]"
580.0,"[1721.0, 50.0, 2716.0, 7153.0, 1732.0]","[3578.0, 153.0, 4226.0, 1721.0, 5989.0, 380.0, 1206.0, 150.0, 2858.0, 4995.0]","[0.0024760381784290075, 0.0024047752376645803, 0.002339212689548731, 0.002254305873066187, 0.00222554593347013, 0.0021492461673915386, 0.002078793477267027, 0.002055465942248702, 0.0020475382916629314, 0.00201709708198905]"
525.0,"[58559.0, 1198.0]","[153.0, 3578.0, 1270.0, 4226.0, 1721.0, 5989.0, 1198.0, 2858.0, 1206.0, 62.0]","[0.002256192034110427, 0.002245939802378416, 0.0022043290082365274, 0.002169271931052208, 0.0021486517507582903, 0.002046128734946251, 0.0020356609020382166, 0.0019770346116274595, 0.001974349608644843, 0.0019512766739353538]"
411.0,[208.0],"[153.0, 3578.0, 1270.0, 4226.0, 1721.0, 1198.0, 5989.0, 1206.0, 2858.0, 380.0]","[0.0022739507257938385, 0.0022609455045312643, 0.0022244604770094156, 0.0022061041090637445, 0.002160432981327176, 0.0020485788118094206, 0.0020322531927376986, 0.001995202386751771, 0.001976653700694442, 0.0019760136492550373]"
156.0,"[1394.0, 376.0]","[153.0, 3578.0, 1270.0, 4226.0, 1721.0, 1198.0, 5989.0, 380.0, 1206.0, 62.0]","[0.002311974298208952, 0.0023117864038795233, 0.002269044751301408, 0.0022197505459189415, 0.002184691373258829, 0.0020798142068088055, 0.002070816932246089, 0.0020151915960013866, 0.002007516799494624, 0.0019950212445110083]"
381.0,[587.0],"[3578.0, 153.0, 1270.0, 4226.0, 1721.0, 380.0, 1198.0, 5989.0, 62.0, 1206.0]","[0.0024710458237677813, 0.002454781671985984, 0.0024149008095264435, 0.0023281287867575884, 0.0022713281214237213, 0.002173107350245118, 0.002167186699807644, 0.0021470740903168917, 0.0021128812804818153, 0.0020788381807506084]"
312.0,[924.0],"[153.0, 3578.0, 1270.0, 4226.0, 1721.0, 1198.0, 5989.0, 1206.0, 380.0, 62.0]","[0.0023054848425090313, 0.0022769439965486526, 0.002264682436361909, 0.0022073276340961456, 0.0021898492705076933, 0.0020606571342796087, 0.002034346107393503, 0.0020052804611623287, 0.002000030828639865, 0.0019853662233799696]"
43.0,"[435.0, 153.0, 616.0]","[3578.0, 153.0, 1270.0, 4226.0, 1721.0, 5989.0, 1198.0, 1206.0, 380.0, 2858.0]","[0.0023160893470048904, 0.0022857391741126776, 0.002244393341243267, 0.002215108135715127, 0.002168604638427496, 0.0020808279514312744, 0.0020780519116669893, 0.002005954273045063, 0.0020036951173096895, 0.001998645020648837]"
222.0,"[1201.0, 1208.0]","[3578.0, 153.0, 1270.0, 4226.0, 1721.0, 5989.0, 1198.0, 1206.0, 2858.0, 380.0]","[0.0022955762688070536, 0.0022702899295836687, 0.0022299422416836023, 0.002199725480750203, 0.0021613645367324352, 0.0020795853342860937, 0.002061255741864443, 0.001998117659240961, 0.001986852614209056, 0.0019811776001006365]"
321.0,[367.0],"[3578.0, 153.0, 1270.0, 4226.0, 1721.0, 1198.0, 5989.0, 1206.0, 380.0, 62.0]","[0.0022903394419699907, 0.002288782736286521, 0.0022523070219904184, 0.002205127151682973, 0.002179154194891453, 0.0020740930922329426, 0.0020695796702057123, 0.002004734706133604, 0.0019885054789483547, 0.0019851287361234426]"
226.0,"[48516.0, 4993.0, 8636.0, 104.0]","[3578.0, 153.0, 1270.0, 4226.0, 1721.0, 1198.0, 1206.0, 380.0, 62.0, 150.0]","[0.0023502542171627283, 0.002347004832699895, 0.0023092939518392086, 0.0022443141788244247, 0.002212957013398409, 0.0021004427690058947, 0.0020482614636421204, 0.0020479802042245865, 0.002023783978074789, 0.002003819914534688]"
458.0,[],"[153.0, 3578.0, 1270.0, 4226.0, 1721.0, 1198.0, 5989.0, 1206.0, 62.0, 380.0]","[0.0023020573426038027, 0.0022761202417314053, 0.0022558041382580996, 0.002230652142316103, 0.002177818678319454, 0.0020742088090628386, 0.0020664981566369534, 0.002009700983762741, 0.002002669731155038, 0.001994756516069174]"
255.0,[],"[3578.0, 153.0, 1270.0, 4226.0, 1721.0, 5989.0, 1198.0, 1206.0, 2858.0, 380.0]","[0.002264516893774271, 0.0022618905641138554, 0.0022162972018122673, 0.0021811185870319605, 0.0021575770806521177, 0.0020468998700380325, 0.0020458863582462072, 0.0019854381680488586, 0.0019740413408726454, 0.0019612496253103018]"
479.0,[],"[153.0, 3578.0, 1270.0, 4226.0, 1721.0, 1198.0, 5989.0, 1206.0, 380.0, 2858.0]","[0.002255679341033101, 0.0022348130587488413, 0.0022209070157259703, 0.0021859509870409966, 0.002157345414161682, 0.0020355419255793095, 0.002027044305577874, 0.001986887538805604, 0.001955079846084118, 0.001948792370967567]"
346.0,[46578.0],"[3578.0, 153.0, 1270.0, 4226.0, 1721.0, 5989.0, 1198.0, 1206.0, 62.0, 380.0]","[0.0022714384831488132, 0.0022579419892281294, 0.0022200974635779858, 0.0021963685285300016, 0.0021558108273893595, 0.0020691247191280127, 0.0020568426698446274, 0.001987174851819873, 0.0019637467339634895, 0.0019629118032753468]"
115.0,[],"[3578.0, 153.0, 1270.0, 4226.0, 1721.0, 1198.0, 5989.0, 1206.0, 380.0, 2858.0]","[0.002334719290956855, 0.0023226600605994463, 0.002264681737869978, 0.0022257717791944742, 0.0021871954668313265, 0.002073646057397127, 0.0020705321803689003, 0.002023824490606785, 0.002023423323407769, 0.0019955243915319443]"
559.0,[],"[153.0, 3578.0, 1270.0, 4226.0, 1721.0, 1198.0, 5989.0, 1206.0, 62.0, 380.0]","[0.002303703688085079, 0.002282310277223587, 0.00226608756929636, 0.002242044312879443, 0.0021836429368704557, 0.002083895495161414, 0.0020738085731863976, 0.0020111985504627228, 0.0020097377710044384, 0.001997792162001133]"
256.0,"[3717.0, 520.0]","[3578.0, 153.0, 1270.0, 4226.0, 1721.0, 5989.0, 1198.0, 2858.0, 1206.0, 2710.0]","[0.002242764225229621, 0.002214691834524274, 0.002170524327084422, 0.002156665315851569, 0.0021274194587022066, 0.002047552028670907, 0.002032267162576318, 0.001977430423721671, 0.001968124182894826, 0.001937891123816371]"
84.0,"[1247.0, 350.0, 50.0]","[3578.0, 153.0, 1270.0, 4226.0, 1721.0, 5989.0, 1198.0, 2858.0, 1206.0, 150.0]","[0.0022374256514012814, 0.0022175025660544634, 0.0021840056870132685, 0.0021677257027477026, 0.0021220706403255463, 0.0020548042375594378, 0.0020297968294471502, 0.001979910535737872, 0.0019503342919051647, 0.0019352615345269442]"
279.0,"[1196.0, 780.0]","[3578.0, 153.0, 1270.0, 4226.0, 1721.0, 5989.0, 1198.0, 1206.0, 62.0, 380.0]","[0.0022902388591319323, 0.002277408028021455, 0.0022598758805543184, 0.0022228993475437164, 0.0021752160973846912, 0.002090402878820896, 0.0020841099321842194, 0.0020025104749947786, 0.001997333485633135, 0.0019911222625523806]"
204.0,[79008.0],"[153.0, 3578.0, 1270.0, 4226.0, 1721.0, 1198.0, 5989.0, 1206.0, 62.0, 380.0]","[0.0022964710369706154, 0.002273820573464036, 0.0022680070251226425, 0.0022499412298202515, 0.0021769411396235228, 0.0020770994015038013, 0.002072927774861455, 0.002003714209422469, 0.0020012001041322947, 0.001996018458157778]"
157.0,[1270.0],"[3578.0, 153.0, 1270.0, 4226.0, 1721.0, 5989.0, 1198.0, 1206.0, 2858.0, 380.0]","[0.0022736198734492064, 0.0022711451165378094, 0.002228270284831524, 0.0021924974862486124, 0.002165102167055011, 0.00206207693554461, 0.002057868055999279, 0.001991748111322522, 0.0019773789681494236, 0.001967836869880557]"
40.0,"[150.0, 454.0]","[153.0, 3578.0, 1270.0, 4226.0, 1721.0, 1198.0, 5989.0, 1206.0, 380.0, 2858.0]","[0.0023097218945622444, 0.0023027323186397552, 0.002264227019622922, 0.002245951211079955, 0.0021778088994324207, 0.002090894151479006, 0.0020780775230377913, 0.002013784134760499, 0.002008214592933655, 0.001991488039493561]"
121.0,[],"[3578.0, 153.0, 1270.0, 4226.0, 1721.0, 5989.0, 1198.0, 1206.0, 2858.0, 62.0]","[0.0022691995836794376, 0.0022665869910269976, 0.0022261871490627527, 0.0021908546332269907, 0.0021636735182255507, 0.002056158147752285, 0.002055607968941331, 0.0019917546305805445, 0.001970789860934019, 0.001965896924957633]"
307.0,"[1263.0, 56367.0, 4975.0, 296.0, 344.0]","[153.0, 1270.0, 3578.0, 1721.0, 1198.0, 380.0, 5989.0, 62.0, 150.0, 1206.0]","[0.0024798763915896416, 0.002440174575895071, 0.0024276990443468094, 0.0023040245287120342, 0.0021685867104679346, 0.0021539500448852777, 0.0021484571043401957, 0.0021258725319057703, 0.0020732285920530558, 0.0020720716565847397]"
489.0,"[912.0, 2716.0]","[3578.0, 153.0, 1270.0, 1721.0, 1198.0, 380.0, 62.0, 1206.0, 2858.0, 150.0]","[0.0024013896472752094, 0.0023644608445465565, 0.002341126324608922, 0.002207603771239519, 0.002138742245733738, 0.002061847597360611, 0.0020414076279848814, 0.0020363747607916594, 0.00203172629699111, 0.002014389494433999]"
313.0,[3703.0],"[3578.0, 153.0, 1270.0, 4226.0, 1721.0, 5989.0, 1198.0, 1206.0, 380.0, 150.0]","[0.0023271653335541487, 0.0023041951935738325, 0.0022736736573278904, 0.0022026023361831903, 0.002194622065871954, 0.0020951388869434595, 0.0020854382310062647, 0.00201546517200768, 0.0020065796561539173, 0.0019944095984101295]"
448.0,"[1275.0, 3639.0, 3448.0, 500.0]","[3578.0, 153.0, 1270.0, 4226.0, 1721.0, 5989.0, 2858.0, 62.0, 380.0, 1206.0]","[0.002425476908683777, 0.0023283588234335184, 0.0022969041019678116, 0.0022318216506391764, 0.0022135188337415457, 0.0021713448222726583, 0.0020615479443222284, 0.002059780992567539, 0.002049484057351947, 0.002036566147580743]"
318.0,"[235.0, 91500.0, 61248.0, 48.0]","[3578.0, 153.0, 1270.0, 4226.0, 1721.0, 1198.0, 380.0, 62.0, 1206.0, 150.0]","[0.0023913844488561153, 0.0023636571131646633, 0.0023424706887453794, 0.0022809933871030807, 0.0022132517769932747, 0.0021187802776694298, 0.0020700593013316393, 0.0020368287805467844, 0.002031988464295864, 0.002012737561017275]"
344.0,[],"[3578.0, 153.0, 1270.0, 4226.0, 1721.0, 5989.0, 1198.0, 1206.0, 2858.0, 62.0]","[0.0022575734183192253, 0.0022556555923074484, 0.002216291381046176, 0.0021808689925819635, 0.0021582324989140034, 0.002054553711786866, 0.0020498977974057198, 0.00198514387011528, 0.0019680005498230457, 0.001955620478838682]"
483.0,"[253.0, 1704.0, 1036.0, 273.0]","[153.0, 3578.0, 1270.0, 4226.0, 1721.0, 1198.0, 5989.0, 380.0, 1206.0, 62.0]","[0.002365605439990759, 0.0023439533542841673, 0.0023070182651281357, 0.002247933531180024, 0.0022180257365107536, 0.002099442994222045, 0.002077106386423111, 0.0020523187704384327, 0.0020422227680683136, 0.0020272687543183565]"
181.0,[225.0],"[153.0, 3578.0, 1270.0, 4226.0, 1721.0, 5989.0, 1198.0, 1206.0, 2858.0, 380.0]","[0.00226059602573514, 0.0022537768818438053, 0.002217529807239771, 0.002193576656281948, 0.0021568313241004944, 0.00204782304354012, 0.002047313144430518, 0.0019921057391911745, 0.0019681635312736034, 0.001956766005605459]"
438.0,"[1265.0, 500.0, 104.0, 2167.0, 4701.0, 5418.0]","[153.0, 4226.0, 1270.0, 3578.0, 1721.0, 1198.0, 5989.0, 1206.0, 62.0, 2858.0]","[0.002243421273306012, 0.002228381112217903, 0.0022255065850913525, 0.002222079783678055, 0.002141690580174327, 0.002062548417598009, 0.0020610324572771788, 0.0019813727121800184, 0.001974513754248619, 0.001963112037628889]"
190.0,[],"[3578.0, 153.0, 1270.0, 4226.0, 1721.0, 1198.0, 5989.0, 1206.0, 62.0, 380.0]","[0.002292308257892728, 0.002285267924889922, 0.0022495901212096214, 0.002201179275289178, 0.0021799691021442413, 0.0020785327069461346, 0.0020768388640135527, 0.002005969174206257, 0.0019869476091116667, 0.0019855506252497435]"
592.0,[589.0],"[3578.0, 153.0, 1270.0, 4226.0, 1721.0, 5989.0, 1198.0, 1206.0, 62.0, 2858.0]","[0.0022658526431769133, 0.002262810477986932, 0.0022347725462168455, 0.0021919840946793556, 0.002167903818190098, 0.0020685233175754547, 0.0020619730930775404, 0.001989949494600296, 0.0019708562176674604, 0.0019705898594111204]"
328.0,[1206.0],"[153.0, 3578.0, 1270.0, 4226.0, 1721.0, 1198.0, 5989.0, 380.0, 1206.0, 62.0]","[0.0023452364839613438, 0.0023175994865596294, 0.0023039341904222965, 0.00225124042481184, 0.0022104361560195684, 0.0020977267995476723, 0.0020620496943593025, 0.0020486218854784966, 0.0020351093262434006, 0.0020305810030549765]"
555.0,[1200.0],"[3578.0, 153.0, 1270.0, 4226.0, 1721.0, 5989.0, 1198.0, 62.0, 2858.0, 1206.0]","[0.0023853760212659836, 0.0023607907351106405, 0.002288278890773654, 0.0022711155470460653, 0.0021849474869668484, 0.0021111436653882265, 0.0021074004471302032, 0.002032918855547905, 0.0020322571508586407, 0.002026072470471263]"
418.0,"[1721.0, 1219.0]","[3578.0, 153.0, 1270.0, 4226.0, 1721.0, 5989.0, 1198.0, 1206.0, 380.0, 62.0]","[0.002304614521563053, 0.002301781438291073, 0.00225896411575377, 0.00222509796731174, 0.0021765236742794514, 0.002090171677991748, 0.0020757124293595552, 0.002007669536396861, 0.0019957288168370724, 0.001986860763281584]"
