user_id,recall,precision,ndcg,mean_avg_precision,hit,mrr,pop_bias,long_tail,novelty,diversity,attack_cov,attack_rank,semantic_drift
132.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6309297535714575,1.0,0,0.0,0.0
241.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6309297535714575,1.0,0,0.0,0.0
344.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6309297535714575,1.0,0,0.0,0.0
110.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6309297535714575,1.0,0,0.0,0.0
200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6309297535714575,1.0,0,0.0,0.0
308.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6309297535714575,1.0,0,0.0,0.0
336.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6309297535714575,1.0,0,0.0,0.0
466.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6309297535714575,1.0,0,0.0,0.0
489.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6309297535714575,1.0,0,0.0,0.0
106.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6309297535714575,1.0,0,0.0,0.0
485.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6309297535714575,1.0,0,0.0,0.0
305.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6309297535714575,1.0,0,0.0,0.0
66.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6309297535714575,1.0,0,0.0,0.0
238.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6309297535714575,1.0,0,0.0,0.0
302.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6309297535714575,1.0,0,0.0,0.0
534.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6309297535714575,1.0,0,0.0,0.0
610.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6309297535714575,1.0,0,0.0,0.0
314.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6309297535714575,1.0,0,0.0,0.0
71.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6309297535714575,1.0,0,0.0,0.0
323.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6309297535714575,1.0,0,0.0,0.0
91.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6309297535714575,1.0,0,0.0,0.0
279.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6309297535714575,1.0,0,0.0,0.0
433.0,1.0,0.1,0.3333333333333333,0.14285714285714285,1.0,0.14285714285714285,0.0,1.0,0.6309297535714575,1.0,0,0.0,0.0
409.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6309297535714575,1.0,0,0.0,0.0
304.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.9,0.6309297535714575,1.0,0,0.0,0.0
330.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6309297535714575,1.0,0,0.0,0.0
381.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6309297535714575,1.0,0,0.0,0.0
559.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6309297535714575,1.0,0,0.0,0.0
72.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6309297535714575,1.0,0,0.0,0.0
182.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.9,0.6309297535714575,1.0,0,0.0,0.0
372.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.9,0.6309297535714575,1.0,0,0.0,0.0
493.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6309297535714575,1.0,0,0.0,0.0
514.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6309297535714575,1.0,0,0.0,0.0
146.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6309297535714575,1.0,0,0.0,0.0
45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6309297535714575,1.0,0,0.0,0.0
335.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6309297535714575,1.0,0,0.0,0.0
58.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6309297535714575,1.0,0,0.0,0.0
540.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6309297535714575,1.0,0,0.0,0.0
596.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6309297535714575,1.0,0,0.0,0.0
354.0,0.3333333333333333,0.1,0.2960819109658652,0.5,1.0,0.5,0.0,1.0,0.6309297535714575,1.0,0,0.0,0.0
453.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6309297535714575,1.0,0,0.0,0.0
510.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6309297535714575,1.0,0,0.0,0.0
268.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6309297535714575,1.0,0,0.0,0.0
235.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6309297535714575,1.0,0,0.0,0.0
395.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6309297535714575,1.0,0,0.0,0.0
586.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6309297535714575,1.0,0,0.0,0.0
509.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6309297535714575,1.0,0,0.0,0.0
230.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6309297535714575,1.0,0,0.0,0.0
153.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6309297535714575,1.0,0,0.0,0.0
104.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6309297535714575,1.0,0,0.0,0.0
89.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6309297535714575,1.0,0,0.0,0.0
603.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.9,0.6309297535714575,1.0,0,0.0,0.0
477.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6309297535714575,1.0,0,0.0,0.0
317.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6309297535714575,1.0,0,0.0,0.0
416.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6309297535714575,1.0,0,0.0,0.0
34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6309297535714575,1.0,0,0.0,0.0
487.0,1.0,0.1,0.2890648263178879,0.1,1.0,0.1,0.0,1.0,0.6309297535714575,1.0,0,0.0,0.0
103.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6309297535714575,1.0,0,0.0,0.0
325.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6309297535714575,1.0,0,0.0,0.0
347.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6309297535714575,1.0,0,0.0,0.0
77.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6309297535714575,1.0,0,0.0,0.0
246.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6309297535714575,1.0,0,0.0,0.0
298.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6309297535714575,1.0,0,0.0,0.0
561.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6309297535714575,1.0,0,0.0,0.0
233.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6309297535714575,1.0,0,0.0,0.0
84.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6309297535714575,1.0,0,0.0,0.0
590.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.9,0.6309297535714575,1.0,0,0.0,0.0
490.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6309297535714575,1.0,0,0.0,0.0
43.0,0.3333333333333333,0.1,0.2960819109658652,0.5,1.0,0.5,0.0,1.0,0.6309297535714575,1.0,0,0.0,0.0
245.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6309297535714575,1.0,0,0.0,0.0
243.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6309297535714575,1.0,0,0.0,0.0
597.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6309297535714575,1.0,0,0.0,0.0
570.0,0.5,0.1,0.6131471927654584,1.0,1.0,1.0,0.0,1.0,0.6309297535714575,1.0,0,0.0,0.0
156.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6309297535714575,1.0,0,0.0,0.0
117.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6309297535714575,1.0,0,0.0,0.0
74.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6309297535714575,1.0,0,0.0,0.0
162.0,1.0,0.1,0.3333333333333333,0.14285714285714285,1.0,0.14285714285714285,0.0,1.0,0.6309297535714575,1.0,0,0.0,0.0
506.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6309297535714575,1.0,0,0.0,0.0
415.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6309297535714575,1.0,0,0.0,0.0
476.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6309297535714575,1.0,0,0.0,0.0
553.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6309297535714575,1.0,0,0.0,0.0
592.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6309297535714575,1.0,0,0.0,0.0
313.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6309297535714575,1.0,0,0.0,0.0
113.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6309297535714575,1.0,0,0.0,0.0
452.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6309297535714575,1.0,0,0.0,0.0
331.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6309297535714575,1.0,0,0.0,0.0
512.0,1.0,0.1,0.6309297535714575,0.5,1.0,0.5,0.0,1.0,0.6309297535714575,1.0,0,0.0,0.0
339.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6309297535714575,1.0,0,0.0,0.0
479.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6309297535714575,1.0,0,0.0,0.0
21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6309297535714575,1.0,0,0.0,0.0
307.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6309297535714575,1.0,0,0.0,0.0
149.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6309297535714575,1.0,0,0.0,0.0
385.0,0.3333333333333333,0.1,0.18154179253735267,0.2,1.0,0.2,0.0,1.0,0.6309297535714575,1.0,0,0.0,0.0
587.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6309297535714575,1.0,0,0.0,0.0
176.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6309297535714575,1.0,0,0.0,0.0
256.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6309297535714575,1.0,0,0.0,0.0
377.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6309297535714575,1.0,0,0.0,0.0
605.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6309297535714575,1.0,0,0.0,0.0
562.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6309297535714575,1.0,0,0.0,0.0
178.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6309297535714575,1.0,0,0.0,0.0
192.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6309297535714575,1.0,0,0.0,0.0
250.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6309297535714575,1.0,0,0.0,0.0
80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6309297535714575,1.0,0,0.0,0.0
441.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6309297535714575,1.0,0,0.0,0.0
239.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6309297535714575,1.0,0,0.0,0.0
420.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6309297535714575,1.0,0,0.0,0.0
265.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6309297535714575,1.0,0,0.0,0.0
384.0,1.0,0.1,1.0,1.0,1.0,1.0,0.0,1.0,0.6309297535714575,1.0,0,0.0,0.0
33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6309297535714575,1.0,0,0.0,0.0
169.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6309297535714575,1.0,0,0.0,0.0
220.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6309297535714575,1.0,0,0.0,0.0
75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6309297535714575,1.0,0,0.0,0.0
425.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6309297535714575,1.0,0,0.0,0.0
365.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6309297535714575,1.0,0,0.0,0.0
111.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6309297535714575,1.0,0,0.0,0.0
275.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6309297535714575,1.0,0,0.0,0.0
57.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6309297535714575,1.0,0,0.0,0.0
5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.9,0.6309297535714575,1.0,0,0.0,0.0
414.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.9,0.6309297535714575,1.0,0,0.0,0.0
503.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6309297535714575,1.0,0,0.0,0.0
50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6309297535714575,1.0,0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6309297535714575,1.0,0,0.0,0.0
107.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6309297535714575,1.0,0,0.0,0.0
552.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6309297535714575,1.0,0,0.0,0.0
351.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6309297535714575,1.0,0,0.0,0.0
424.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6309297535714575,1.0,0,0.0,0.0
301.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6309297535714575,1.0,0,0.0,0.0
495.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6309297535714575,1.0,0,0.0,0.0
69.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6309297535714575,1.0,0,0.0,0.0
95.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6309297535714575,1.0,0,0.0,0.0
525.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6309297535714575,1.0,0,0.0,0.0
11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6309297535714575,1.0,0,0.0,0.0
