user_id,ground_truth,recommendations,scores
580.0,"[1127.0, 4973.0, 924.0, 5445.0, 6365.0, 2600.0]","[34.0, 480.0, 1580.0, 377.0, 1206.0, 733.0, 318.0, 91500.0, 527.0, 1073.0]","[0.0019688012544065714, 0.0019668079912662506, 0.0019530865829437971, 0.0019485550001263618, 0.0018671017605811357, 0.0018228773260489106, 0.0017712423577904701, 0.0017558621475473046, 0.001721371547318995, 0.0017154249362647533]"
19.0,[1270.0],"[480.0, 1580.0, 1206.0, 318.0, 733.0, 91500.0, 1073.0, 7438.0, 1270.0, 62.0]","[0.0019112074514850974, 0.0018977305153384805, 0.0017875581979751587, 0.001724138855934143, 0.0017188400961458683, 0.0016909325495362282, 0.0016684215515851974, 0.0016628708690404892, 0.0016576068010181189, 0.001646841992624104]"
141.0,[99114.0],"[480.0, 377.0, 34.0, 1580.0, 1206.0, 733.0, 318.0, 91500.0, 1073.0, 527.0]","[0.001957551809027791, 0.0019542567897588015, 0.001951880636624992, 0.001937461900524795, 0.0018434309167787433, 0.0017807810800150037, 0.001745450310409069, 0.0017440876690670848, 0.00169192417524755, 0.0016868162201717496]"
166.0,"[10.0, 2396.0, 2947.0, 2918.0]","[1580.0, 377.0, 480.0, 34.0, 1206.0, 733.0, 318.0, 91500.0, 527.0, 1073.0]","[0.0019469066755846143, 0.0019455959554761648, 0.0019441604381427169, 0.0019410053500905633, 0.0018421303248032928, 0.001759034930728376, 0.0017388692358508706, 0.001735675148665905, 0.0016867610393092036, 0.001684630406089127]"
362.0,[318.0],"[480.0, 377.0, 1580.0, 34.0, 1206.0, 733.0, 318.0, 91500.0, 7438.0, 527.0]","[0.001936518237926066, 0.0019347583875060081, 0.0019339078571647406, 0.0019277589162811637, 0.001819237950257957, 0.0017550209304317832, 0.0017337983008474112, 0.0017301043262705207, 0.0016798221040517092, 0.001677989144809544]"
608.0,"[51662.0, 3300.0, 6502.0, 3081.0]","[1580.0, 480.0, 377.0, 34.0, 1206.0, 91500.0, 527.0, 318.0, 1089.0, 79091.0]","[0.0020883437246084213, 0.002068345434963703, 0.002060155849903822, 0.002050794893875718, 0.0019881485495716333, 0.0019102970836684108, 0.0018581710755825043, 0.0018431599019095302, 0.0018023522570729256, 0.0017967657186090946]"
334.0,"[2571.0, 5618.0]","[377.0, 1580.0, 34.0, 1206.0, 733.0, 318.0, 91500.0, 527.0, 1073.0, 7438.0]","[0.0019378485158085823, 0.0019373198738321662, 0.0019340323051437736, 0.0018428874900564551, 0.0017621532315388322, 0.0017442397074773908, 0.0017316886223852634, 0.0016865587094798684, 0.0016808223444968462, 0.0016787394415587187]"
474.0,"[919.0, 150.0, 2006.0, 2941.0, 1639.0, 29.0, 7371.0, 45720.0, 421.0]","[1580.0, 377.0, 480.0, 34.0, 733.0, 1206.0, 318.0, 91500.0, 62.0, 527.0]","[0.0019693023059517145, 0.0019570367876440287, 0.001938268425874412, 0.0019373330287635326, 0.0018761850660666823, 0.00181027059443295, 0.0017957667587324977, 0.0017869377043098211, 0.001748954993672669, 0.001732630655169487]"
253.0,[],"[480.0, 377.0, 34.0, 1580.0, 1206.0, 733.0, 318.0, 91500.0, 1073.0, 62.0]","[0.0019309672061353922, 0.001930249622091651, 0.0019167193677276373, 0.0019112835871055722, 0.0018073864048346877, 0.0017589508788660169, 0.0017268359661102295, 0.0017138707917183638, 0.0016788593493402004, 0.001670228666625917]"
223.0,[260.0],"[480.0, 377.0, 34.0, 1580.0, 1206.0, 733.0, 318.0, 91500.0, 7438.0, 527.0]","[0.0019449462415650487, 0.0019435819704085588, 0.0019371380330994725, 0.001926942029967904, 0.0018289205618202686, 0.001748876296915114, 0.001732483273372054, 0.001728141331113875, 0.0016808673972263932, 0.0016775878611952066]"
294.0,[],"[1580.0, 480.0, 34.0, 377.0, 1206.0, 318.0, 91500.0, 62.0, 1073.0, 7438.0]","[0.0019577108323574066, 0.0019571585580706596, 0.0019571261946111917, 0.0019451805856078863, 0.0018078782595694065, 0.001768888789229095, 0.0017614344833418727, 0.0017305141082033515, 0.0017245592316612601, 0.001711123390123248]"
195.0,"[1466.0, 608.0]","[480.0, 377.0, 34.0, 1580.0, 1206.0, 733.0, 91500.0, 318.0, 1073.0, 7438.0]","[0.001955314539372921, 0.001950406818650663, 0.0019295281963422894, 0.001908514299429953, 0.001827183528803289, 0.0017870711162686348, 0.001739470288157463, 0.001738663879223168, 0.001684272545389831, 0.0016789749497547746]"
273.0,[],"[480.0, 377.0, 34.0, 1580.0, 1206.0, 733.0, 318.0, 91500.0, 1073.0, 62.0]","[0.001934338710270822, 0.0019281703280285, 0.0019243424758315086, 0.0019173664040863514, 0.001813839771784842, 0.0017458887305110693, 0.0017182491719722748, 0.0017164561431854963, 0.0016788585344329476, 0.0016671782359480858]"
232.0,"[3809.0, 296.0, 4886.0]","[34.0, 377.0, 1580.0, 1206.0, 318.0, 733.0, 91500.0, 1073.0, 7438.0, 1270.0]","[0.0019357927376404405, 0.001920240349136293, 0.0018650362035259604, 0.0017618833808228374, 0.0017470804741606116, 0.0017462221439927816, 0.0016810792731121182, 0.001671764999628067, 0.0016557631315663457, 0.0016492358408868313]"
190.0,[5816.0],"[480.0, 377.0, 34.0, 1580.0, 1206.0, 733.0, 91500.0, 318.0, 7438.0, 62.0]","[0.0019546181429177523, 0.0019524293020367622, 0.0019364797044545412, 0.001936418586410582, 0.0018450537463650107, 0.0017687886720523238, 0.001747915637679398, 0.0017368622357025743, 0.0016855611465871334, 0.0016775019466876984]"
588.0,[175.0],"[377.0, 34.0, 1580.0, 1206.0, 733.0, 91500.0, 318.0, 527.0, 7438.0, 79091.0]","[0.001948553486727178, 0.0019397989381104708, 0.0019262887071818113, 0.001860949443653226, 0.0017543321009725332, 0.0017424707766622305, 0.0017307121306657791, 0.0016884414944797754, 0.0016791917150840163, 0.0016665325965732336]"
105.0,"[68237.0, 4262.0, 5378.0]","[480.0, 377.0, 34.0, 1580.0, 1206.0, 733.0, 318.0, 91500.0, 527.0, 7438.0]","[0.001971576362848282, 0.001967635005712509, 0.0019658051896840334, 0.001928344601765275, 0.001865616301074624, 0.0017770231934264302, 0.0017578323604539037, 0.0017500326503068209, 0.0016980996588245034, 0.0016963110538199544]"
221.0,"[1219.0, 3996.0, 5902.0]","[480.0, 34.0, 377.0, 1580.0, 733.0, 91500.0, 318.0, 527.0, 7438.0, 1073.0]","[0.0019754969980567694, 0.001973392441868782, 0.0019723880104720592, 0.0019409513333812356, 0.0017907923320308328, 0.0017674349946901202, 0.0017486953875049949, 0.0017002974636852741, 0.0016925587551668286, 0.0016882593045011163]"
560.0,"[1208.0, 8917.0, 54286.0]","[34.0, 480.0, 377.0, 1580.0, 1206.0, 318.0, 733.0, 91500.0, 1073.0, 7438.0]","[0.0019254516810178757, 0.0019212213810533285, 0.0019096855539828539, 0.0018960891757160425, 0.0017885344568639994, 0.001735874218866229, 0.0017290250398218632, 0.0016882657073438168, 0.0016755623510107398, 0.0016669631004333496]"
404.0,[],"[480.0, 34.0, 377.0, 1580.0, 1206.0, 733.0, 318.0, 91500.0, 1073.0, 7438.0]","[0.0019366748165339231, 0.001933903549797833, 0.0019336349796503782, 0.0019270748598501086, 0.001818666234612465, 0.0017438288778066635, 0.0017263349145650864, 0.0017211028607562184, 0.0016744978493079543, 0.0016740064602345228]"
429.0,[],"[377.0, 480.0, 1580.0, 34.0, 1206.0, 733.0, 318.0, 91500.0, 1073.0, 62.0]","[0.0019336328841745853, 0.0019303301814943552, 0.0019243983551859856, 0.0019214327912777662, 0.0018128074007108808, 0.0017587163019925356, 0.0017330303089693189, 0.0017181525472551584, 0.0016786985797807574, 0.0016728721093386412]"
160.0,"[1019.0, 1748.0]","[480.0, 34.0, 377.0, 1206.0, 733.0, 91500.0, 1073.0, 62.0, 318.0, 527.0]","[0.0019405314233154058, 0.0019352477975189686, 0.0019319510320201516, 0.001823491184040904, 0.0017912585753947496, 0.0017746933735907078, 0.0017323213396593928, 0.001726409769617021, 0.0017046852735802531, 0.0016917239408940077]"
219.0,[],"[480.0, 377.0, 34.0, 1580.0, 1206.0, 733.0, 91500.0, 318.0, 527.0, 7438.0]","[0.002021149033680558, 0.0020194840617477894, 0.002013441640883684, 0.0019471931736916304, 0.0019057641038671136, 0.0018290369771420956, 0.0018175364239141345, 0.0017650211229920387, 0.00173325149808079, 0.0017176918918266892]"
68.0,"[122918.0, 6377.0]","[1580.0, 480.0, 34.0, 377.0, 733.0, 1206.0, 91500.0, 318.0, 527.0, 62.0]","[0.002047558780759573, 0.0020416327752172947, 0.0020152751822024584, 0.0020038438960909843, 0.0019253753125667572, 0.001912936451844871, 0.0018849620828405023, 0.0017922143451869488, 0.0017850548028945923, 0.0017843794776126742]"
484.0,"[1917.0, 356.0, 500.0, 3809.0]","[1580.0, 377.0, 480.0, 34.0, 1206.0, 91500.0, 2710.0, 527.0, 733.0, 79091.0]","[0.0019781249575316906, 0.0019777556881308556, 0.001959569286555052, 0.0019353573443368077, 0.001892600441351533, 0.0017689830856397748, 0.0017297434387728572, 0.0017185341566801071, 0.00171839096583426, 0.0017128904582932591]"
434.0,"[1391.0, 2959.0, 5952.0, 5669.0, 924.0]","[1580.0, 480.0, 377.0, 34.0, 1206.0, 733.0, 91500.0, 318.0, 527.0, 7438.0]","[0.0019573052413761616, 0.0019439579918980598, 0.0019402378238737583, 0.0019392867106944323, 0.0018398466054350138, 0.0017400722717866302, 0.0017340801423415542, 0.001733921468257904, 0.0016930587589740753, 0.001689692260697484]"
480.0,"[3101.0, 1304.0, 253.0, 7143.0]","[480.0, 34.0, 377.0, 1580.0, 733.0, 1206.0, 318.0, 91500.0, 1073.0, 62.0]","[0.0020017640199512243, 0.0019846849609166384, 0.001951083424501121, 0.001903919386677444, 0.0018888957565650344, 0.001813338021747768, 0.0018064522882923484, 0.0017799286870285869, 0.0017580173444002867, 0.001704740570858121]"
376.0,"[292.0, 1258.0, 4973.0]","[480.0, 34.0, 377.0, 1580.0, 1206.0, 733.0, 318.0, 91500.0, 1073.0, 7438.0]","[0.0019309655763208866, 0.0019303506705909967, 0.0019294220255687833, 0.001920034526847303, 0.0018111532554030418, 0.0017422169912606478, 0.0017246074276044965, 0.0017161861760541797, 0.0016750834183767438, 0.0016694458900019526]"
428.0,"[1653.0, 2657.0]","[480.0, 34.0, 1580.0, 733.0, 91500.0, 318.0, 527.0, 7438.0, 1073.0, 62.0]","[0.0019843208137899637, 0.0019697740208357573, 0.0019536223262548447, 0.00178774434607476, 0.0017702645855024457, 0.0017519514076411724, 0.00171292619779706, 0.001692578662186861, 0.0016915893647819757, 0.0016805845079943538]"
40.0,[],"[480.0, 34.0, 377.0, 1580.0, 1206.0, 733.0, 318.0, 91500.0, 1073.0, 527.0]","[0.0019498157780617476, 0.0019353434909135103, 0.0019326332258060575, 0.0019316074904054403, 0.0018325347919017076, 0.0017679911106824875, 0.0017361523350700736, 0.0017344627995043993, 0.0016900281189009547, 0.001678638393059373]"
115.0,[296.0],"[480.0, 1580.0, 377.0, 34.0, 1206.0, 733.0, 91500.0, 318.0, 527.0, 1073.0]","[0.0019512278959155083, 0.0019461368210613728, 0.0019428894156590104, 0.0019415298011153936, 0.001844871207140386, 0.001766362227499485, 0.0017402408411726356, 0.0017400417709723115, 0.0016903693322092295, 0.0016857101581990719]"
606.0,"[48997.0, 1079.0, 2021.0, 2997.0, 1278.0]","[1580.0, 34.0, 377.0, 480.0, 1206.0, 733.0, 318.0, 527.0, 1073.0, 62.0]","[0.001998633611947298, 0.001981356181204319, 0.00197981926612556, 0.001974836690351367, 0.0018587014637887478, 0.0018468017224222422, 0.0018212986178696156, 0.0017559225670993328, 0.0017195630352944136, 0.0017130495980381966]"
125.0,[7438.0],"[480.0, 377.0, 1580.0, 34.0, 1206.0, 91500.0, 733.0, 318.0, 7438.0, 527.0]","[0.001960190711542964, 0.001959678018465638, 0.001946168253198266, 0.001945894560776651, 0.0018517408752813935, 0.0017515126382932067, 0.0017382852965965867, 0.001725010690279305, 0.0016984795220196247, 0.001693357015028596]"
83.0,"[1246.0, 4973.0]","[480.0, 377.0, 34.0, 1580.0, 733.0, 91500.0, 318.0, 527.0, 7438.0, 79091.0]","[0.0019626826979219913, 0.0019548125565052032, 0.0019347848137840629, 0.0019258365500718355, 0.0017614486860111356, 0.001740989158861339, 0.0017376350006088614, 0.0016967133851721883, 0.001678493688814342, 0.0016717686085030437]"
312.0,"[2762.0, 1090.0]","[377.0, 480.0, 34.0, 1580.0, 1206.0, 733.0, 318.0, 91500.0, 527.0, 7438.0]","[0.0019380060257390141, 0.0019377467688173056, 0.0019282501889392734, 0.0019206921570003033, 0.0018294440815225244, 0.0017459875671193004, 0.0017237045103684068, 0.0017225529300048947, 0.0016680796397849917, 0.0016677363310009241]"
159.0,[81845.0],"[480.0, 377.0, 34.0, 1580.0, 1206.0, 733.0, 318.0, 91500.0, 1073.0, 7438.0]","[0.001941488473676145, 0.0019360048463568091, 0.001929145073518157, 0.0019149589352309704, 0.0018092088866978884, 0.0017846481641754508, 0.0017515885410830379, 0.0017290014075115323, 0.001690428121946752, 0.0016766039188951254]"
212.0,[589.0],"[480.0, 34.0, 377.0, 1580.0, 1206.0, 733.0, 318.0, 91500.0, 527.0, 7438.0]","[0.0019378442084416747, 0.0019258084939792752, 0.0019251342164352536, 0.0019163660472258925, 0.0018333620391786098, 0.0017430257285013795, 0.0017348849214613438, 0.0017118275864049792, 0.0016766247572377324, 0.0016765998443588614]"
401.0,[53125.0],"[480.0, 377.0, 34.0, 1580.0, 1206.0, 318.0, 733.0, 91500.0, 7438.0, 1073.0]","[0.0019378401339054108, 0.001925138058140874, 0.0019213487394154072, 0.0018994254060089588, 0.0018155003199353814, 0.0017409073188900948, 0.0017397295450791717, 0.0017067546723410487, 0.0016746645560488105, 0.0016682823188602924]"
63.0,"[527.0, 1201.0]","[480.0, 34.0, 377.0, 1580.0, 1206.0, 733.0, 318.0, 91500.0, 1073.0, 7438.0]","[0.0019700792618095875, 0.001964904833585024, 0.0019430413376539946, 0.0019288512412458658, 0.0018432450015097857, 0.0017909880261868238, 0.0017640682635828853, 0.0017383164959028363, 0.001695524319075048, 0.0016899973852559924]"
32.0,"[1073.0, 592.0]","[480.0, 377.0, 34.0, 1580.0, 1206.0, 91500.0, 318.0, 1073.0, 62.0, 7438.0]","[0.0019530928693711758, 0.0019488325342535973, 0.0019348065834492445, 0.0019290150376036763, 0.001827522530220449, 0.001741423737257719, 0.0017343810759484768, 0.0016841567121446133, 0.0016801577294245362, 0.001674632541835308]"
263.0,[6773.0],"[34.0, 1580.0, 480.0, 377.0, 1206.0, 318.0, 733.0, 91500.0, 1073.0, 7438.0]","[0.0019191901665180922, 0.0019088006811216474, 0.001904867822304368, 0.0019009689567610621, 0.0017805035458877683, 0.0017162383301183581, 0.0016995524056255817, 0.0016802781028673053, 0.0016660100081935525, 0.0016577689675614238]"
122.0,[608.0],"[34.0, 1580.0, 377.0, 480.0, 1206.0, 733.0, 318.0, 91500.0, 1073.0, 7438.0]","[0.0019525795942172408, 0.0019415469141677022, 0.0019349795766174793, 0.0019349124049767852, 0.0018244428792968392, 0.0017647036584094167, 0.001743496977724135, 0.0017313340213149786, 0.0016935121966525912, 0.0016908777179196477]"
188.0,[1304.0],"[480.0, 377.0, 34.0, 1580.0, 1206.0, 733.0, 318.0, 91500.0, 7438.0, 1073.0]","[0.0019350401125848293, 0.0019264821894466877, 0.0019257416715845466, 0.001918652094900608, 0.0018154075369238853, 0.0017341261263936758, 0.0017218757420778275, 0.0017143826698884368, 0.0016725664027035236, 0.0016713431105017662]"
8.0,[253.0],"[480.0, 377.0, 34.0, 1580.0, 1206.0, 733.0, 318.0, 91500.0, 1073.0, 7438.0]","[0.0019380849553272128, 0.0019289475167170167, 0.0019261520355939865, 0.0019084828672930598, 0.0018147339578717947, 0.0017501558177173138, 0.0017269330564886332, 0.001712383353151381, 0.0016768027562648058, 0.0016655210638418794]"
594.0,"[2716.0, 1917.0, 1088.0]","[480.0, 377.0, 34.0, 1580.0, 1206.0, 733.0, 318.0, 91500.0, 1073.0, 7438.0]","[0.001954859122633934, 0.001936278073117137, 0.0019338384736329317, 0.0019149492727592587, 0.0018258813070133328, 0.0017776524182409048, 0.0017455208580940962, 0.0017291918629780412, 0.0016909894766286016, 0.0016728632617741823]"
573.0,"[592.0, 88140.0, 185.0, 80463.0]","[377.0, 1580.0, 480.0, 34.0, 1206.0, 733.0, 318.0, 91500.0, 7438.0, 62.0]","[0.001921787508763373, 0.0019136246992275119, 0.0019124762620776892, 0.0018919487483799458, 0.0018061826704069972, 0.0017099065007641912, 0.001704690046608448, 0.0016984330723062158, 0.0016648557502776384, 0.00166121416259557]"
600.0,"[29.0, 2174.0]","[480.0, 377.0, 34.0, 1580.0, 1206.0, 733.0, 91500.0, 318.0, 1073.0, 7438.0]","[0.001994222169741988, 0.001967840362340212, 0.0019607332069426775, 0.0019077813485637307, 0.001857616356573999, 0.0017932376358658075, 0.001763410633429885, 0.0017309595132246614, 0.0016824407503008842, 0.0016780346632003784]"
370.0,[],"[480.0, 34.0, 377.0, 1580.0, 1206.0, 733.0, 318.0, 91500.0, 1073.0, 527.0]","[0.0019496075110509992, 0.0019417406292632222, 0.0019326998153701425, 0.0019316785037517548, 0.0018282518722116947, 0.0017627376364544034, 0.001738381222821772, 0.00173276849091053, 0.0016899190377444029, 0.00167754921130836]"
318.0,"[72998.0, 59315.0, 344.0, 99114.0]","[480.0, 377.0, 34.0, 1580.0, 1206.0, 318.0, 733.0, 91500.0, 79091.0, 7438.0]","[0.0019492761930450797, 0.001931401202455163, 0.0019308928167447448, 0.001896028988994658, 0.0018241835059598088, 0.0017231637611985207, 0.0017157247057184577, 0.0016973126912489533, 0.0016577050555497408, 0.0016541789518669248]"
460.0,"[48516.0, 7143.0]","[480.0, 377.0, 34.0, 1580.0, 1206.0, 733.0, 318.0, 91500.0, 1073.0, 7438.0]","[0.0019574020989239216, 0.0019426203798502684, 0.0019324246095493436, 0.0019067972898483276, 0.0018310630694031715, 0.0017855479381978512, 0.0017406722763553262, 0.0017292959382757545, 0.0016841099131852388, 0.001674994477070868]"
346.0,[1968.0],"[480.0, 377.0, 1580.0, 34.0, 1206.0, 733.0, 318.0, 91500.0, 7438.0, 527.0]","[0.0019386352505534887, 0.0019364093896001577, 0.0019278296967968345, 0.0019165747798979282, 0.0018296807538717985, 0.0017444634577259421, 0.0017303936183452606, 0.001726339804008603, 0.0016827466897666454, 0.0016816449351608753]"
599.0,"[111759.0, 2329.0, 88163.0, 1204.0]","[480.0, 377.0, 34.0, 1580.0, 1206.0, 91500.0, 733.0, 527.0, 2329.0, 2710.0]","[0.002075757598504424, 0.002068068366497755, 0.002059308812022209, 0.0020273560658097267, 0.002026401925832033, 0.0018875037785619497, 0.001822000602260232, 0.0018043933669105172, 0.0017701353644952178, 0.001745373709127307]"
607.0,[],"[480.0, 377.0, 1580.0, 34.0, 1206.0, 733.0, 91500.0, 318.0, 1073.0, 7438.0]","[0.0019424243364483118, 0.00193961919285357, 0.0019346384797245264, 0.0019327184418216348, 0.001831793924793601, 0.0017511247424408793, 0.0017330686096102, 0.001724711386486888, 0.0016759594436734915, 0.0016722603468224406]"
215.0,"[4993.0, 30749.0]","[480.0, 377.0, 34.0, 1580.0, 1206.0, 733.0, 318.0, 91500.0, 1073.0, 62.0]","[0.0019323211163282394, 0.0019305135356262326, 0.0019269296899437904, 0.001922737224958837, 0.0018145694630220532, 0.0017555668018758297, 0.0017269966192543507, 0.0017187445191666484, 0.0016831961693242192, 0.0016704704612493515]"
448.0,"[5445.0, 1641.0, 3552.0, 2542.0, 1262.0]","[34.0, 480.0, 377.0, 733.0, 1206.0, 91500.0, 318.0, 527.0, 1073.0, 62.0]","[0.002026352332904935, 0.0020031174644827843, 0.0019938352052122355, 0.001885619480162859, 0.0018726077396422625, 0.001845862832851708, 0.0018184985965490341, 0.0017835067119449377, 0.00177371921017766, 0.0017645746702328324]"
119.0,"[5574.0, 4299.0]","[480.0, 377.0, 34.0, 1580.0, 1206.0, 733.0, 318.0, 91500.0, 1073.0, 527.0]","[0.0019414059352129698, 0.0019378586439415812, 0.0019297569524496794, 0.0019189286977052689, 0.0018240209901705384, 0.0017614865209907293, 0.0017346321837976575, 0.0017238984582945704, 0.0016776161501184106, 0.0016707101603969932]"
62.0,[8368.0],"[377.0, 34.0, 480.0, 1580.0, 1206.0, 733.0, 91500.0, 318.0, 527.0, 7438.0]","[0.0020179999992251396, 0.0019984443206340075, 0.001982731046155095, 0.001979344291612506, 0.0018908085767179728, 0.0018047286430373788, 0.0018017278052866459, 0.001746013993397355, 0.0017396367620676756, 0.0017122828867286444]"
517.0,[],"[480.0, 34.0, 1580.0, 1206.0, 733.0, 91500.0, 318.0, 1073.0, 527.0, 62.0]","[0.0019570442382246256, 0.0019529458368197083, 0.0019442758057266474, 0.0018417829414829612, 0.0018042461015284061, 0.0017600966384634376, 0.0017520873807370663, 0.0016983620589599013, 0.0016956885810941458, 0.001692777732387185]"
373.0,[253.0],"[377.0, 34.0, 1580.0, 1206.0, 733.0, 91500.0, 318.0, 527.0, 7438.0, 62.0]","[0.001960767200216651, 0.0019576232880353928, 0.00194923032540828, 0.0018762026447802782, 0.001776319113560021, 0.0017691997345536947, 0.00172216456849128, 0.0017031950410455465, 0.0016895515145733953, 0.001681832130998373]"
349.0,[377.0],"[480.0, 34.0, 377.0, 1580.0, 1206.0, 733.0, 91500.0, 318.0, 1073.0, 527.0]","[0.0019552120938897133, 0.0019420963944867253, 0.001940318034030497, 0.001927662524394691, 0.0018368139863014221, 0.001758444937877357, 0.0017342467326670885, 0.0017312070121988654, 0.001684244954958558, 0.0016756498953327537]"
368.0,"[1358.0, 1193.0]","[1580.0, 480.0, 377.0, 34.0, 1206.0, 91500.0, 733.0, 527.0, 2710.0, 318.0]","[0.0019907725509256124, 0.001963075017556548, 0.001962548354640603, 0.0019323898013681173, 0.0018884906312450767, 0.001776204095222056, 0.0017527991440147161, 0.0017260009190067649, 0.0017235922859981656, 0.0017147643957287073]"
51.0,"[3.0, 339.0, 7.0, 8874.0, 260.0]","[480.0, 34.0, 1580.0, 1206.0, 733.0, 318.0, 91500.0, 1073.0, 7438.0, 62.0]","[0.0019502275390550494, 0.0019242629641667008, 0.001898586400784552, 0.001820030272938311, 0.0017671812092885375, 0.0017275398131459951, 0.0017268671654164791, 0.0016705587040632963, 0.0016679315594956279, 0.0016644600545987487]"
591.0,[3114.0],"[480.0, 377.0, 34.0, 1580.0, 1206.0, 733.0, 318.0, 91500.0, 7438.0, 1073.0]","[0.0019218827364966273, 0.0019137198105454445, 0.0018990280805155635, 0.0018951682141050696, 0.0018038044217973948, 0.0017246115021407604, 0.0017157556721940637, 0.0016904077492654324, 0.0016568175051361322, 0.0016541453078389168]"
52.0,"[5010.0, 134853.0, 134130.0]","[480.0, 34.0, 377.0, 1580.0, 1206.0, 318.0, 733.0, 91500.0, 7438.0, 1073.0]","[0.0019385531777516007, 0.0019284803420305252, 0.0019234615610912442, 0.0019228429300710559, 0.0018234390299767256, 0.0017458550864830613, 0.001738790888339281, 0.0017030455637723207, 0.001673677354119718, 0.0016688319155946374]"
82.0,[],"[480.0, 34.0, 377.0, 1580.0, 1206.0, 733.0, 318.0, 91500.0, 1073.0, 7438.0]","[0.0019267795141786337, 0.0019199294038116932, 0.0019171856110915542, 0.00190952536650002, 0.0017970068147405982, 0.0017478445079177618, 0.0017337857279926538, 0.001704484224319458, 0.0016840079333633184, 0.0016634413041174412]"
