user_id,ground_truth,recommendations,scores
326.0,[2692.0],"[318.0, 1276.0, 1089.0, 1213.0, 2571.0, 527.0, 4993.0, 441.0, 6.0, 920.0]","[5.029648161464138, 4.939199822722003, 4.893415884900605, 4.845561230264138, 4.823097023559967, 4.815578218695009, 4.7634128882637015, 4.761147726501804, 4.75798712001415, 4.756847761047538]"
599.0,"[628.0, 2797.0, 1704.0]","[318.0, 1276.0, 1089.0, 1213.0, 2571.0, 527.0, 4993.0, 441.0, 6.0, 920.0]","[3.6453209818937466, 3.5560744830872864, 3.509762489287823, 3.4621497659536544, 3.439916305549559, 3.43147622604738, 3.378243385348469, 3.3759803456487134, 3.3730741407489404, 3.3702187351882458]"
239.0,"[588.0, 1089.0]","[318.0, 1276.0, 1089.0, 2571.0, 527.0, 4993.0, 441.0, 6.0, 920.0, 1234.0]","[4.974302393660764, 4.885893453727476, 4.838742589432513, 4.768377723845333, 4.759178186417557, 4.708494992199121, 4.706561664494075, 4.701795313099865, 4.701408302877098, 4.6766685853363015]"
42.0,"[1500.0, 4262.0, 1210.0, 1285.0]","[318.0, 1276.0, 1089.0, 1213.0, 2571.0, 527.0, 4993.0, 441.0, 6.0, 920.0]","[4.599160887853941, 4.512302679824643, 4.4669852065853775, 4.41695446142694, 4.3932115185889415, 4.3839441946474835, 4.333120288851205, 4.331052454130258, 4.328059398540063, 4.32794644520618]"
303.0,[1240.0],"[318.0, 1276.0, 1089.0, 1213.0, 2571.0, 527.0, 4993.0, 441.0, 6.0, 920.0]","[4.938016691507073, 4.850056794544798, 4.802752393938135, 4.755283384700306, 4.733846359536983, 4.724675345409196, 4.672729987913044, 4.670437803026289, 4.66597015055595, 4.664082003873773]"
404.0,[500.0],"[318.0, 1276.0, 1089.0, 1213.0, 2571.0, 527.0, 441.0, 4993.0, 6.0, 920.0]","[4.389611222781241, 4.302515414718073, 4.255727179173846, 4.207457080061431, 4.185121122354758, 4.176684426493011, 4.124404416768812, 4.124207927059615, 4.118848277837969, 4.1173790875946]"
292.0,"[3623.0, 587.0, 59315.0, 2353.0]","[318.0, 1276.0, 1089.0, 1213.0, 2571.0, 527.0, 4993.0, 441.0, 6.0, 920.0]","[4.611174631747417, 4.521656866825651, 4.475063239457086, 4.424786402960308, 4.402815829555038, 4.393680492183194, 4.343335728146485, 4.3411250011995435, 4.337092101573944, 4.336753292707726]"
199.0,[],"[318.0, 1276.0, 1089.0, 1213.0, 2571.0, 527.0, 4993.0, 441.0, 6.0, 920.0]","[4.144167168880813, 4.055294479127042, 4.0077258662786335, 3.9603009772254154, 3.9416729665827006, 3.9320343820145354, 3.8785141062689945, 3.876146422349848, 3.8736379717011005, 3.8706877280492336]"
294.0,[],"[318.0, 1276.0, 1089.0, 1213.0, 2571.0, 527.0, 441.0, 4993.0, 6.0, 920.0]","[4.292027001734823, 4.204539763071807, 4.156762488593813, 4.109377486223821, 4.0864725554711185, 4.080426080501638, 4.026695061009377, 4.026418082125019, 4.022691671620123, 4.020462660933845]"
28.0,"[1201.0, 858.0, 55820.0, 1584.0]","[318.0, 1276.0, 1089.0, 1213.0, 2571.0, 527.0, 4993.0, 441.0, 6.0, 920.0]","[4.0246937443153, 3.93815345922485, 3.8906137108569965, 3.843425088445656, 3.8190583422547206, 3.8115806392306695, 3.759772639052244, 3.7589743768330663, 3.7554831501329318, 3.7534667253494263]"
242.0,[],"[318.0, 1276.0, 1089.0, 1213.0, 2571.0, 527.0, 4993.0, 441.0, 6.0, 920.0]","[4.902029527933337, 4.812715343898162, 4.765194695966784, 4.719405016978271, 4.6958267778973095, 4.687415482549113, 4.635501096316148, 4.633465017599519, 4.631221159477718, 4.629281848843675]"
357.0,[11.0],"[318.0, 1276.0, 1089.0, 1213.0, 2571.0, 527.0, 4993.0, 441.0, 6.0, 920.0]","[4.624630609119777, 4.5356026029912755, 4.489637582708383, 4.441702220472507, 4.420503662142437, 4.41196875507012, 4.361295776790939, 4.358205157564953, 4.354391833476257, 4.3508550396654755]"
166.0,"[3000.0, 1580.0, 1234.0]","[318.0, 1276.0, 1089.0, 1213.0, 2571.0, 527.0, 4993.0, 441.0, 6.0, 920.0]","[4.886682331794873, 4.798567579360679, 4.752197977621108, 4.705419129226357, 4.681397989974357, 4.671300487592816, 4.622234642098192, 4.619032094546128, 4.616753399954177, 4.613934620501823]"
398.0,[1207.0],"[318.0, 1276.0, 1089.0, 1213.0, 2571.0, 527.0, 4993.0, 441.0, 6.0, 920.0]","[4.876298176241107, 4.789176152378786, 4.741792036627885, 4.6931768273352645, 4.671412063747994, 4.661813567159697, 4.611942556104623, 4.60811784688849, 4.6066263960674405, 4.603900431684451]"
377.0,[2683.0],"[318.0, 1276.0, 1089.0, 1213.0, 2571.0, 527.0, 4993.0, 441.0, 6.0, 920.0]","[4.7347442341269925, 4.64680591749493, 4.599680090963375, 4.5523191664833575, 4.531251108390279, 4.521925906810793, 4.4711975526297465, 4.468785573029891, 4.463701256579952, 4.460551890428178]"
72.0,[377.0],"[318.0, 1276.0, 1089.0, 1213.0, 2571.0, 527.0, 4993.0, 441.0, 6.0, 920.0]","[4.883170301676728, 4.794309448683634, 4.74787728022784, 4.699696352021419, 4.677126384485746, 4.668811619834742, 4.6160639816953335, 4.613407247583382, 4.6112513318657875, 4.610491406638175]"
351.0,[81591.0],"[318.0, 1276.0, 1089.0, 1213.0, 2571.0, 527.0, 4993.0, 441.0, 6.0, 920.0]","[4.357249343243893, 4.268239384691697, 4.222534394240938, 4.173798325879034, 4.151336910726968, 4.144530755002052, 4.091761266841786, 4.088263636222109, 4.0870544033823535, 4.083228455972858]"
282.0,"[2918.0, 37741.0, 1213.0]","[318.0, 1276.0, 1089.0, 1213.0, 2571.0, 527.0, 4993.0, 441.0, 6.0, 920.0]","[4.920705505355727, 4.833396752830595, 4.785232970054494, 4.737588363641407, 4.71363606210798, 4.705955897225067, 4.65364451345522, 4.652568217454245, 4.648044374829624, 4.64763830951415]"
167.0,[778.0],"[318.0, 1276.0, 1089.0, 1213.0, 2571.0, 527.0, 4993.0, 441.0, 6.0, 920.0]","[4.33106649457477, 4.244182865659241, 4.197418444964569, 4.149749810458161, 4.127438503666781, 4.116914873127826, 4.066511310607893, 4.066365037928335, 4.05910919024609, 4.0584927289164625]"
141.0,"[4022.0, 69122.0, 4011.0]","[318.0, 1276.0, 1089.0, 1213.0, 2571.0, 527.0, 4993.0, 441.0, 920.0, 6.0]","[4.334314902545884, 4.248007453163154, 4.200054921035189, 4.152846829965711, 4.128444519126788, 4.120131236035377, 4.070197117398493, 4.066231207805686, 4.060990725411102, 4.060826329048723]"
133.0,[],"[318.0, 1276.0, 1089.0, 1213.0, 2571.0, 527.0, 441.0, 4993.0, 6.0, 920.0]","[4.377193268737756, 4.28997845025151, 4.242255817604018, 4.19438207114581, 4.172396910609677, 4.163092907867394, 4.111938351299614, 4.1109608160331845, 4.105312924133614, 4.105074823397445]"
380.0,"[4993.0, 34.0, 293.0, 27831.0, 2571.0, 2081.0, 1215.0]","[318.0, 1276.0, 1089.0, 1213.0, 2571.0, 527.0, 4993.0, 441.0, 6.0, 920.0]","[5.0820670772809535, 4.993401452724356, 4.9441041252575815, 4.898214324610308, 4.877304301597178, 4.868852605461143, 4.818837285973132, 4.816679997253232, 4.8107940585614415, 4.808406927157193]"
198.0,"[1682.0, 2080.0]","[1276.0, 1213.0, 2571.0, 527.0, 4993.0, 441.0, 6.0, 1234.0, 79132.0, 223.0]","[4.723663723561913, 4.630860539153218, 4.603718255239073, 4.592591100139543, 4.544524278200697, 4.543843705323525, 4.537127740448341, 4.512607532844413, 4.491965762164909, 4.47719409619458]"
476.0,[],"[318.0, 1276.0, 1089.0, 1213.0, 2571.0, 527.0, 4993.0, 441.0, 6.0, 920.0]","[4.435919280687813, 4.347800970543176, 4.299063911254052, 4.253819355275482, 4.227940526907332, 4.2208649438252905, 4.169944882683922, 4.167441860176041, 4.162688652868383, 4.161894560238579]"
519.0,[3717.0],"[318.0, 1276.0, 1089.0, 1213.0, 2571.0, 527.0, 4993.0, 441.0, 6.0, 920.0]","[4.680657357908785, 4.593137850868516, 4.544333879835904, 4.497972895253042, 4.473930535838008, 4.468784956610762, 4.414735369355185, 4.412470631068572, 4.4089417298091576, 4.407192058861256]"
433.0,[778.0],"[318.0, 1276.0, 1089.0, 1213.0, 2571.0, 527.0, 4993.0, 441.0, 920.0, 6.0]","[4.653553553571328, 4.5652976128913, 4.517191787366755, 4.471370353770908, 4.448419548512902, 4.439027018059278, 4.388033450522926, 4.384220932493918, 4.382637340575457, 4.381615630511078]"
580.0,"[1721.0, 50.0, 2716.0, 7153.0, 1732.0]","[318.0, 1276.0, 1213.0, 2571.0, 527.0, 4993.0, 441.0, 6.0, 920.0, 1234.0]","[4.629238176727085, 4.540108396904543, 4.446501187630929, 4.422949329193216, 4.415275856314111, 4.363605733728036, 4.361460501619149, 4.3586499185767025, 4.355105416325387, 4.33218723104801]"
525.0,"[58559.0, 1198.0]","[318.0, 1276.0, 1089.0, 1213.0, 2571.0, 527.0, 4993.0, 441.0, 6.0, 920.0]","[4.404123123909812, 4.315591578546446, 4.269582708744565, 4.220267201773822, 4.198286258091684, 4.1911057817342225, 4.137902759481221, 4.136818409257103, 4.132130977814086, 4.1296536850277334]"
411.0,[208.0],"[318.0, 1276.0, 1089.0, 1213.0, 2571.0, 527.0, 441.0, 4993.0, 6.0, 920.0]","[4.349804163095541, 4.260404137254227, 4.215328917838633, 4.167489006416872, 4.143107672352926, 4.131759085692465, 4.083432412939146, 4.081949339190032, 4.0774844567640685, 4.074176280410029]"
156.0,"[1394.0, 376.0]","[318.0, 1276.0, 1089.0, 1213.0, 2571.0, 527.0, 4993.0, 441.0, 920.0, 6.0]","[4.5711686062277295, 4.483625417458825, 4.434872905956581, 4.3870954134035856, 4.367150485399179, 4.3548840375151485, 4.30593116368982, 4.3048393788049, 4.299317806493491, 4.299205355462618]"
381.0,[587.0],"[318.0, 1276.0, 1089.0, 1213.0, 2571.0, 527.0, 4993.0, 441.0, 6.0, 920.0]","[4.510389730450697, 4.42245784541592, 4.376498098747106, 4.327496571349911, 4.305489324266091, 4.2957673302153125, 4.247013209504075, 4.243178200209513, 4.2401270775008015, 4.238326205355406]"
312.0,[924.0],"[318.0, 1276.0, 1089.0, 1213.0, 2571.0, 527.0, 4993.0, 6.0, 441.0, 920.0]","[4.293613255373202, 4.205182082543615, 4.15851371694589, 4.111839362769388, 4.086086770053953, 4.081680097617209, 4.030157892149873, 4.02409542677924, 4.0222788020037115, 4.018456008750945]"
43.0,"[435.0, 153.0, 616.0]","[318.0, 1276.0, 1089.0, 1213.0, 2571.0, 527.0, 4993.0, 441.0, 6.0, 920.0]","[4.928289885458071, 4.837603052495979, 4.792290742276236, 4.746551954187453, 4.721928872779245, 4.713042429095367, 4.661654452764196, 4.660908896010369, 4.655563294342755, 4.653683509794064]"
222.0,"[1201.0, 1208.0]","[318.0, 1276.0, 1213.0, 2571.0, 527.0, 4993.0, 441.0, 6.0, 920.0, 1234.0]","[4.391809057677165, 4.305661568650976, 4.210749095422216, 4.186664916051086, 4.177797140786424, 4.127170461209971, 4.126156935293693, 4.120539128780365, 4.1200671266706195, 4.0951078701764345]"
321.0,[367.0],"[318.0, 1276.0, 1089.0, 1213.0, 2571.0, 527.0, 4993.0, 441.0, 920.0, 6.0]","[4.716526445990894, 4.627591380150989, 4.581410747254267, 4.533775942865759, 4.511904528422747, 4.501941994763911, 4.451416677518864, 4.449337158672279, 4.445254210149869, 4.444803822843824]"
226.0,"[48516.0, 4993.0, 8636.0, 104.0]","[318.0, 1276.0, 1089.0, 1213.0, 2571.0, 527.0, 441.0, 4993.0, 920.0, 6.0]","[4.686047457566019, 4.597049367410364, 4.549789679469541, 4.502875480786315, 4.480323435709579, 4.471228048554622, 4.419944609282538, 4.419353342993418, 4.413955030729994, 4.412946514086798]"
458.0,[],"[318.0, 1276.0, 1089.0, 1213.0, 2571.0, 527.0, 4993.0, 441.0, 6.0, 920.0]","[5.089421307842713, 5.001587110324181, 4.9531327850418165, 4.907619105710182, 4.884963761840481, 4.874840092030354, 4.825445455615409, 4.823062650044449, 4.817113280296326, 4.816184236842673]"
255.0,[],"[318.0, 1276.0, 1089.0, 1213.0, 2571.0, 527.0, 4993.0, 441.0, 6.0, 920.0]","[4.267047989065759, 4.1790488985716365, 4.132871221234382, 4.085200898261974, 4.0625762534327805, 4.054566970320593, 4.004119700402953, 3.999241402023472, 3.99700302517158, 3.9940020373323932]"
479.0,[],"[318.0, 1276.0, 1089.0, 1213.0, 2571.0, 527.0, 4993.0, 441.0, 920.0, 6.0]","[4.402782728699094, 4.31456638048985, 4.266621068294626, 4.219397975655738, 4.199640044011176, 4.18927110300865, 4.137227142811753, 4.133798705181107, 4.1301128815393895, 4.129866181523539]"
346.0,[46578.0],"[318.0, 1276.0, 1089.0, 1213.0, 2571.0, 527.0, 4993.0, 441.0, 6.0, 920.0]","[4.888639722426888, 4.801455303444527, 4.753315913083497, 4.706672348591383, 4.683129418466706, 4.675290746337851, 4.62360683397128, 4.620436040102504, 4.617205296992324, 4.6160576345573645]"
115.0,[],"[318.0, 1276.0, 1089.0, 1213.0, 2571.0, 527.0, 4993.0, 441.0, 6.0, 920.0]","[4.708952520508319, 4.620529057516251, 4.572666164604016, 4.526861798367463, 4.500893666408956, 4.493030907469802, 4.442316743719857, 4.441408058803063, 4.435879120253958, 4.435734826896805]"
559.0,[],"[318.0, 1276.0, 1089.0, 1213.0, 2571.0, 527.0, 4993.0, 441.0, 920.0, 6.0]","[4.116255558037665, 4.028233406832442, 3.9823065625387244, 3.93424011109164, 3.913255009567365, 3.9028297902696067, 3.8508363251312403, 3.849338414685917, 3.844768521259539, 3.844020904158242]"
256.0,"[3717.0, 520.0]","[318.0, 1276.0, 1089.0, 1213.0, 2571.0, 527.0, 4993.0, 441.0, 6.0, 920.0]","[4.951623908535112, 4.863074786902871, 4.816834031778853, 4.7693045180349145, 4.747563205426559, 4.736520537990145, 4.685576624469832, 4.684094955853652, 4.680636813558522, 4.679954418214038]"
84.0,"[1247.0, 350.0, 50.0]","[318.0, 1276.0, 1089.0, 1213.0, 2571.0, 527.0, 4993.0, 441.0, 6.0, 920.0]","[4.632344843819737, 4.5439831571420655, 4.497045918367803, 4.448368957797356, 4.425954505044501, 4.414838426746428, 4.364246737794019, 4.362954758689739, 4.358188821002841, 4.357848838495556]"
279.0,"[1196.0, 780.0]","[318.0, 1276.0, 1089.0, 1213.0, 527.0, 4993.0, 441.0, 6.0, 920.0, 1234.0]","[4.022501856292365, 3.933549268753268, 3.8874379486078396, 3.839395506598521, 3.8081799020583276, 3.7574509658734314, 3.753168678842485, 3.7496158314170316, 3.749062273593154, 3.7242413169005886]"
204.0,[79008.0],"[318.0, 1276.0, 1089.0, 1213.0, 2571.0, 527.0, 4993.0, 441.0, 6.0, 920.0]","[4.897798500140198, 4.8123046355322, 4.76377883949317, 4.714122378849424, 4.693862407642882, 4.683416563784704, 4.632312577217817, 4.6294427597895265, 4.627463732613251, 4.625185541139217]"
157.0,[1270.0],"[318.0, 1276.0, 1089.0, 1213.0, 2571.0, 527.0, 4993.0, 441.0, 6.0, 920.0]","[4.284787117037922, 4.195865907589905, 4.149408973171376, 4.101695108343847, 4.0800718230893835, 4.072761749266647, 4.020661252900027, 4.018231023161206, 4.015497088781558, 4.012607743934495]"
40.0,"[150.0, 454.0]","[318.0, 1276.0, 1089.0, 1213.0, 2571.0, 527.0, 441.0, 4993.0, 920.0, 6.0]","[5.179353414918296, 5.089792850136291, 5.041452476289123, 4.9941788103897125, 4.9720451080356725, 4.962747008539736, 4.911249190859962, 4.910988786607049, 4.904479837423423, 4.9043340547941625]"
121.0,[],"[1276.0, 1089.0, 1213.0, 2571.0, 527.0, 4993.0, 441.0, 6.0, 920.0, 1234.0]","[4.6673062426634715, 4.620404009503545, 4.573842517100275, 4.549452706065495, 4.542542036098894, 4.4891297609428875, 4.488761233718833, 4.483653547416907, 4.48138315603137, 4.457104025757872]"
307.0,"[1263.0, 56367.0, 4975.0, 296.0, 344.0]","[318.0, 1276.0, 1089.0, 2571.0, 4993.0, 441.0, 6.0, 920.0, 1234.0, 79132.0]","[4.218581956112757, 4.128301045391709, 4.083622061414644, 4.011129564139992, 3.9496360392076895, 3.949591167853214, 3.945443919248646, 3.943778751010541, 3.9206857020035386, 3.8981342731858604]"
489.0,"[912.0, 2716.0]","[318.0, 1276.0, 1089.0, 1213.0, 2571.0, 527.0, 4993.0, 441.0, 6.0, 920.0]","[4.3324505153577775, 4.2422370754648, 4.194862593780272, 4.145914958324283, 4.127477975329384, 4.114395061973482, 4.066068178901332, 4.062909963889979, 4.062473841710016, 4.060098813148215]"
313.0,[3703.0],"[318.0, 1276.0, 1089.0, 1213.0, 2571.0, 527.0, 4993.0, 441.0, 6.0, 920.0]","[4.676305501983734, 4.588659823755734, 4.540148944390239, 4.494066860876046, 4.470807192090433, 4.461588150996249, 4.409378818410914, 4.408677975065075, 4.403185011236928, 4.40223043266451]"
448.0,"[1275.0, 3639.0, 3448.0, 500.0]","[318.0, 1276.0, 1089.0, 1213.0, 2571.0, 527.0, 441.0, 4993.0, 920.0, 6.0]","[4.183523604646325, 4.090701423876453, 4.040887012379244, 3.995520735072205, 3.9680191315710545, 3.9673832829575986, 3.913187376456335, 3.911078506615013, 3.9104197579436004, 3.905420827213675]"
318.0,"[235.0, 91500.0, 61248.0, 48.0]","[318.0, 1276.0, 1089.0, 1213.0, 2571.0, 527.0, 4993.0, 441.0, 6.0, 920.0]","[4.689649456020561, 4.601370390781085, 4.554807169886772, 4.506580933259102, 4.484277871903032, 4.47598501489847, 4.423674987519917, 4.422553779440932, 4.417293990904, 4.416735274659004]"
344.0,[],"[318.0, 1276.0, 1089.0, 1213.0, 2571.0, 527.0, 4993.0, 441.0, 6.0, 920.0]","[4.751516054850072, 4.6650099830003455, 4.616954215220176, 4.569092926030862, 4.547249150346033, 4.537163128668908, 4.485653200230445, 4.48461669209064, 4.478584663476795, 4.477859614125919]"
483.0,"[253.0, 1704.0, 1036.0, 273.0]","[318.0, 1276.0, 1089.0, 1213.0, 2571.0, 527.0, 4993.0, 441.0, 6.0, 920.0]","[4.828483755234629, 4.738378027803265, 4.692299103742698, 4.645487542351475, 4.622346932430446, 4.612976943841204, 4.560460992273875, 4.560269563604379, 4.5569294050801545, 4.555306498659775]"
181.0,[225.0],"[318.0, 1276.0, 1089.0, 1213.0, 2571.0, 527.0, 4993.0, 441.0, 6.0, 920.0]","[4.245692082098685, 4.155788783944445, 4.10920594898198, 4.060494293924421, 4.038711650384357, 4.033020961098373, 3.9785246121609816, 3.977076553819643, 3.973963067983277, 3.971429257064301]"
438.0,"[1265.0, 500.0, 104.0, 2167.0, 4701.0, 5418.0]","[318.0, 1276.0, 1089.0, 1213.0, 2571.0, 527.0, 441.0, 4993.0, 6.0, 920.0]","[4.603074841143098, 4.514304177078884, 4.467400078836363, 4.419700536760502, 4.397604307916481, 4.387834450695664, 4.336555050860625, 4.336019700276665, 4.332248095219256, 4.330397994192026]"
190.0,[],"[318.0, 1276.0, 1089.0, 1213.0, 2571.0, 527.0, 4993.0, 441.0, 6.0, 920.0]","[4.779793315625284, 4.693172932602465, 4.645256413175957, 4.597489901829249, 4.574439976247959, 4.56753128929995, 4.513392229913734, 4.510515735251829, 4.507460373570211, 4.507098668567778]"
592.0,[589.0],"[318.0, 1276.0, 1089.0, 1213.0, 2571.0, 527.0, 4993.0, 441.0, 6.0, 920.0]","[4.8537947249933495, 4.764890718419338, 4.718221506351256, 4.671777493087575, 4.648660296050366, 4.639872809464578, 4.587333435076289, 4.585491941252258, 4.581727561148, 4.580123331223149]"
328.0,[1206.0],"[318.0, 1276.0, 1089.0, 1213.0, 2571.0, 527.0, 4993.0, 441.0, 920.0, 6.0]","[4.134097325644689, 4.045529687020462, 3.997691134805791, 3.9539889874868095, 3.9271316541126, 3.92230284656398, 3.867600250057876, 3.867396522051422, 3.8621064811595716, 3.86145625798963]"
555.0,[1200.0],"[318.0, 1276.0, 1089.0, 1213.0, 2571.0, 527.0, 4993.0, 441.0, 6.0, 920.0]","[4.2454891201341525, 4.154606382944621, 4.108356896264013, 4.063722765771672, 4.037107857177034, 4.029231404303573, 3.979861920932308, 3.9772692287224345, 3.9716736365226097, 3.9710566017529345]"
418.0,"[1721.0, 1219.0]","[318.0, 1089.0, 1213.0, 2571.0, 527.0, 4993.0, 441.0, 920.0, 6.0, 1234.0]","[3.6255012247593186, 3.491276495740749, 3.445065316045657, 3.4204179287189618, 3.4124083879287355, 3.3596687051904155, 3.355712906224653, 3.3534741575131193, 3.3517833531368524, 3.3290752505417913]"
274.0,"[364.0, 431.0, 7143.0, 333.0, 589.0, 70.0]","[318.0, 1276.0, 1089.0, 1213.0, 2571.0, 527.0, 4993.0, 441.0, 6.0, 920.0]","[4.353138618142111, 4.2647849843488075, 4.21548556513153, 4.1689434193540365, 4.145459236111492, 4.140407644095831, 4.0862645815941505, 4.084509249427356, 4.081119483253133, 4.080375301768072]"
596.0,"[5991.0, 3114.0]","[318.0, 1276.0, 1089.0, 1213.0, 2571.0, 4993.0, 441.0, 920.0, 6.0, 1234.0]","[4.64376007579267, 4.5565494460606715, 4.509570925831213, 4.461574472283246, 4.440766119048931, 4.377565385424532, 4.376774069736712, 4.372135698096827, 4.371817529783584, 4.3469666312323625]"
155.0,[],"[318.0, 1276.0, 1089.0, 1213.0, 2571.0, 527.0, 4993.0, 441.0, 6.0, 920.0]","[4.34335644908424, 4.255534872878343, 4.208753064798657, 4.158866260899231, 4.137481548765209, 4.13023934251396, 4.077932311251061, 4.077210211777128, 4.070672315079719, 4.068417133064941]"
79.0,"[260.0, 2076.0]","[318.0, 1276.0, 1089.0, 1213.0, 2571.0, 527.0, 4993.0, 441.0, 6.0, 920.0]","[4.910752376250457, 4.820371376001276, 4.7739531164988875, 4.728994088014588, 4.704354148219863, 4.69793778588064, 4.642690789303742, 4.641889053571504, 4.639335018116981, 4.63717449066462]"
434.0,[8961.0],"[318.0, 1276.0, 1089.0, 1213.0, 2571.0, 527.0, 4993.0, 441.0, 6.0, 920.0]","[4.837169292819453, 4.747912094520871, 4.703094511991367, 4.654254763166136, 4.632899854681455, 4.62217310955748, 4.569645974203013, 4.5695565636851825, 4.565897304419195, 4.563515537796775]"
350.0,[748.0],"[318.0, 1276.0, 1089.0, 1213.0, 2571.0, 527.0, 4993.0, 441.0, 6.0, 920.0]","[4.5857887611637125, 4.49775150930509, 4.450959084031638, 4.404045957722701, 4.38168174540624, 4.370514505426399, 4.31981647649809, 4.317820675292751, 4.313628824282205, 4.3131869994685985]"
396.0,[3114.0],"[318.0, 1276.0, 1089.0, 1213.0, 2571.0, 527.0, 441.0, 4993.0, 6.0, 920.0]","[4.304356336710043, 4.213548591476865, 4.166193817858584, 4.119057273957878, 4.100477734580636, 4.090044038777705, 4.036392389389221, 4.034296366618946, 4.030588254448958, 4.029326862248126]"
492.0,[805.0],"[318.0, 1276.0, 1089.0, 1213.0, 2571.0, 527.0, 4993.0, 441.0, 920.0, 6.0]","[4.603844002922415, 4.5140570210060105, 4.4674192607053556, 4.4206531587633435, 4.399679617839865, 4.3911990724736825, 4.33803806421929, 4.335266917187255, 4.331161129579414, 4.3308773062890396]"
