user_id,ground_truth,recommendations,scores
17.0,[1213.0],"[4880.0, 3363.0, 1212.0, 3827.0, 1203.0, 1259.0, 858.0, 1091.0, 111.0, 98809.0]","[3.300274610519409, 2.8494579792022705, 2.775182008743286, 2.6353352069854736, 2.19984769821167, 2.1910572052001953, 2.1890556812286377, 1.8086837530136108, 1.68638014793396, 1.5974397659301758]"
580.0,"[1127.0, 4973.0, 924.0, 5445.0, 6365.0, 2600.0]","[15.0, 2529.0, 4963.0, 1409.0, 2683.0, 6377.0, 8636.0, 1019.0, 55620.0, 5445.0]","[4.049540996551514, 2.9286067485809326, 2.9216766357421875, 2.8563640117645264, 2.6970932483673096, 2.6850695610046387, 2.6536026000976562, 2.5085134506225586, 2.3684380054473877, 2.34958553314209]"
19.0,[1270.0],"[2100.0, 8738.0, 588.0, 82.0, 61.0, 3.0, 47.0, 46976.0, 4701.0, 4878.0]","[3.2861382961273193, 3.202824831008911, 2.9368889331817627, 2.7654201984405518, 2.6113898754119873, 2.486623525619507, 2.334995746612549, 2.2953522205352783, 2.221043109893799, 2.1325008869171143]"
141.0,[99114.0],"[858.0, 6942.0, 750.0, 112183.0, 91529.0, 1221.0, 58559.0, 1198.0, 3082.0, 4011.0]","[3.970571756362915, 3.5695104598999023, 2.2531118392944336, 2.249342918395996, 2.1687216758728027, 2.1084306240081787, 1.8980401754379272, 1.8886066675186157, 1.6931933164596558, 1.6583774089813232]"
166.0,"[10.0, 2396.0, 2947.0, 2918.0]","[720.0, 4011.0, 1230.0, 1320.0, 307.0, 48774.0, 5378.0, 2694.0, 53322.0, 380.0]","[3.1156551837921143, 2.2639670372009277, 2.0321438312530518, 1.9332222938537598, 1.9057166576385498, 1.8951455354690552, 1.8828696012496948, 1.798668384552002, 1.7896795272827148, 1.7397383451461792]"
362.0,[318.0],"[2064.0, 2968.0, 60333.0, 164179.0, 2599.0, 2641.0, 3798.0, 1093.0, 2539.0, 1235.0]","[2.7852823734283447, 2.64909291267395, 2.5473268032073975, 2.5387542247772217, 2.3107876777648926, 2.199859142303467, 2.1990740299224854, 2.1726818084716797, 2.138782024383545, 1.9465951919555664]"
608.0,"[51662.0, 3300.0, 6502.0, 3081.0]","[1073.0, 419.0, 2115.0, 610.0, 2571.0, 7361.0, 140.0, 5146.0, 112852.0, 2657.0]","[2.6787683963775635, 2.6477715969085693, 2.336780071258545, 2.2547874450683594, 2.1552298069000244, 2.129660129547119, 2.1054654121398926, 2.0910146236419678, 2.083322286605835, 2.0797438621520996]"
334.0,"[2571.0, 5618.0]","[1721.0, 1234.0, 3409.0, 1732.0, 4011.0, 1215.0, 1994.0, 69844.0, 70286.0, 2599.0]","[2.5168943405151367, 2.1696791648864746, 1.944037675857544, 1.9362086057662964, 1.8560123443603516, 1.824954628944397, 1.824080228805542, 1.813165307044983, 1.6858322620391846, 1.6523205041885376]"
474.0,"[919.0, 150.0, 2006.0, 2941.0, 1639.0, 29.0, 7371.0, 45720.0, 421.0]","[376.0, 6711.0, 1584.0, 1683.0, 555.0, 29.0, 3911.0, 913.0, 1730.0, 230.0]","[3.8258514404296875, 3.5562222003936768, 3.2079412937164307, 2.761296033859253, 2.680889844894409, 2.6671950817108154, 2.4359188079833984, 2.331249237060547, 2.1502842903137207, 2.1345744132995605]"
253.0,[],"[32587.0, 8636.0, 1409.0, 109487.0, 1172.0, 3300.0, 92259.0, 2683.0, 3578.0, 5608.0]","[2.9062623977661133, 1.7104041576385498, 1.695088505744934, 1.6243001222610474, 1.618744134902954, 1.6150622367858887, 1.6022076606750488, 1.5578886270523071, 1.5426207780838013, 1.537427544593811]"
223.0,[260.0],"[1409.0, 5445.0, 4963.0, 5902.0, 1208.0, 3300.0, 1339.0, 593.0, 7360.0, 5608.0]","[2.1638588905334473, 1.8554426431655884, 1.8047237396240234, 1.8046133518218994, 1.6108144521713257, 1.2961877584457397, 1.2853115797042847, 1.2792418003082275, 1.2781035900115967, 1.2751320600509644]"
294.0,[],"[2692.0, 45.0, 25.0, 329.0, 648.0, 77561.0, 41569.0, 1617.0, 1962.0, 434.0]","[2.9292237758636475, 2.7509806156158447, 2.5682380199432373, 2.5358047485351562, 2.502984046936035, 2.421457052230835, 2.085099220275879, 2.0080044269561768, 1.9202897548675537, 1.882983922958374]"
195.0,"[1466.0, 608.0]","[1196.0, 158.0, 62.0, 7438.0, 475.0, 1225.0, 3408.0, 1479.0, 48516.0, 2115.0]","[2.633678913116455, 2.2886462211608887, 2.0117719173431396, 1.8281025886535645, 1.8207799196243286, 1.7972705364227295, 1.7352923154830933, 1.729469895362854, 1.7173439264297485, 1.6129900217056274]"
273.0,[],"[1259.0, 3363.0, 50.0, 4979.0, 2716.0, 3408.0, 47.0, 4880.0, 1028.0, 1784.0]","[2.914198875427246, 2.6874067783355713, 2.2139291763305664, 1.875504732131958, 1.6915324926376343, 1.611717939376831, 1.5722986459732056, 1.4914406538009644, 1.478546380996704, 1.295423984527588]"
232.0,"[3809.0, 296.0, 4886.0]","[4370.0, 588.0, 3977.0, 3527.0, 1587.0, 434.0, 4015.0, 2710.0, 3300.0, 1.0]","[3.765763759613037, 3.404026508331299, 2.967507839202881, 2.686469316482544, 2.5229547023773193, 2.347350835800171, 2.2723429203033447, 2.244713544845581, 2.190682888031006, 2.1431663036346436]"
190.0,[5816.0],"[4993.0, 1246.0, 1212.0, 858.0, 5965.0, 529.0, 3578.0, 5995.0, 36.0, 1962.0]","[2.543553352355957, 2.482893228530884, 2.1755564212799072, 2.1493918895721436, 1.9817440509796143, 1.9787300825119019, 1.971648097038269, 1.9234954118728638, 1.9050065279006958, 1.851571798324585]"
588.0,[175.0],"[68358.0, 230.0, 435.0, 351.0, 7153.0, 161.0, 802.0, 1291.0, 208.0, 150.0]","[2.297899007797241, 2.2239315509796143, 1.8719619512557983, 1.8460513353347778, 1.8422255516052246, 1.6367865800857544, 1.5540701150894165, 1.548845648765564, 1.460728406906128, 1.3228868246078491]"
105.0,"[68237.0, 4262.0, 5378.0]","[1200.0, 2329.0, 158.0, 1201.0, 68358.0, 10.0, 172.0, 1208.0, 1552.0, 112556.0]","[3.0080642700195312, 2.8106560707092285, 2.657435894012451, 2.6426312923431396, 2.6238067150115967, 2.199416160583496, 1.968998908996582, 1.8130989074707031, 1.7334835529327393, 1.6533912420272827]"
221.0,"[1219.0, 3996.0, 5902.0]","[5048.0, 99114.0, 5010.0, 1446.0, 1580.0, 1333.0, 1639.0, 48394.0, 2094.0, 2947.0]","[2.5714304447174072, 2.3391425609588623, 2.131316661834717, 1.8274532556533813, 1.8169879913330078, 1.8022055625915527, 1.7516779899597168, 1.7398192882537842, 1.7062259912490845, 1.6608318090438843]"
560.0,"[1208.0, 8917.0, 54286.0]","[5010.0, 1092.0, 4963.0, 2959.0, 5445.0, 66934.0, 1610.0, 33794.0, 81591.0, 139385.0]","[2.372738838195801, 2.29998517036438, 1.92368483543396, 1.818261981010437, 1.7124879360198975, 1.7050021886825562, 1.6993499994277954, 1.6787139177322388, 1.6724659204483032, 1.6660679578781128]"
404.0,[],"[805.0, 802.0, 163.0, 160.0, 457.0, 628.0, 34.0, 1233.0, 230.0, 527.0]","[2.678662061691284, 1.7724801301956177, 1.7541214227676392, 1.6424312591552734, 1.5926315784454346, 1.5243459939956665, 1.4880973100662231, 1.4002782106399536, 1.398419976234436, 1.3494725227355957]"
429.0,[],"[1.0, 60069.0, 318.0, 265.0, 6333.0, 1374.0, 273.0, 105.0, 1446.0, 442.0]","[3.7755234241485596, 2.201333999633789, 2.164760112762451, 1.665549874305725, 1.6303460597991943, 1.614475131034851, 1.5938541889190674, 1.592966914176941, 1.5884666442871094, 1.532654881477356]"
160.0,"[1019.0, 1748.0]","[2424.0, 1259.0, 3363.0, 112556.0, 1449.0, 2694.0, 2420.0, 6377.0, 3210.0, 1246.0]","[2.568056106567383, 2.3605453968048096, 2.3241775035858154, 2.2992608547210693, 2.2677149772644043, 2.2587947845458984, 1.9823243618011475, 1.9659870862960815, 1.9298779964447021, 1.9074326753616333]"
219.0,[],"[1739.0, 1372.0, 1278.0, 79008.0, 2100.0, 1262.0, 778.0, 724.0, 2001.0, 140.0]","[3.217024326324463, 2.635873317718506, 2.3746461868286133, 2.345456123352051, 2.2304744720458984, 2.202622413635254, 2.1799159049987793, 2.1659371852874756, 2.0982413291931152, 2.030825614929199]"
68.0,"[122918.0, 6377.0]","[3174.0, 98961.0, 1304.0, 2080.0, 161.0, 3668.0, 593.0, 6377.0, 2248.0, 68157.0]","[3.385874032974243, 2.7061734199523926, 2.637948751449585, 2.5788683891296387, 2.5435593128204346, 2.501201629638672, 2.486637592315674, 2.4605648517608643, 2.420598030090332, 2.389544725418091]"
484.0,"[1917.0, 356.0, 500.0, 3809.0]","[1387.0, 6365.0, 45.0, 2797.0, 2641.0, 1732.0, 96079.0, 7254.0, 165.0, 53125.0]","[3.986278772354126, 2.7148196697235107, 2.4764561653137207, 2.4516332149505615, 2.4040353298187256, 2.1815075874328613, 2.180814266204834, 2.1470680236816406, 2.0125389099121094, 1.9663913249969482]"
434.0,"[1391.0, 2959.0, 5952.0, 5669.0, 924.0]","[4973.0, 1084.0, 2918.0, 68157.0, 1089.0, 2529.0, 50872.0, 3552.0, 1391.0, 293.0]","[2.8899736404418945, 2.643059015274048, 2.273303985595703, 2.178624391555786, 2.174410343170166, 2.1226837635040283, 2.0974111557006836, 2.096156358718872, 2.0914359092712402, 2.069733142852783]"
480.0,"[3101.0, 1304.0, 253.0, 7143.0]","[44972.0, 6888.0, 4388.0, 3671.0, 1225.0, 4015.0, 1588.0, 33794.0, 3408.0, 1210.0]","[3.0846519470214844, 3.0712342262268066, 2.8920514583587646, 2.6276276111602783, 2.535534381866455, 2.353947162628174, 2.3376853466033936, 2.286384344100952, 2.130213737487793, 2.0376803874969482]"
376.0,"[292.0, 1258.0, 4973.0]","[1730.0, 380.0, 539.0, 1683.0, 2028.0, 3911.0, 5377.0, 1569.0, 4262.0, 276.0]","[2.860598087310791, 2.8295915126800537, 2.8147575855255127, 2.4373083114624023, 2.1706981658935547, 2.0915372371673584, 2.0865416526794434, 2.07778000831604, 1.9216047525405884, 1.8179614543914795]"
428.0,"[1653.0, 2657.0]","[293.0, 593.0, 2395.0, 48394.0, 32587.0, 288.0, 590.0, 216.0, 8874.0, 3.0]","[2.4612185955047607, 2.0499603748321533, 2.0476341247558594, 2.0442512035369873, 2.035201072692871, 1.9561570882797241, 1.7624565362930298, 1.7370691299438477, 1.7071168422698975, 1.6700347661972046]"
40.0,[],"[292.0, 161.0, 246.0, 802.0, 553.0, 10.0, 160.0, 105.0, 225.0, 480.0]","[4.12630033493042, 3.5605781078338623, 3.170579671859741, 3.1635892391204834, 3.1107404232025146, 2.707815170288086, 2.677478075027466, 2.3681066036224365, 2.0925447940826416, 2.0230743885040283]"
115.0,[296.0],"[47629.0, 91500.0, 64957.0, 5669.0, 481.0, 4874.0, 293.0, 5618.0, 225.0, 3668.0]","[2.8657236099243164, 2.7509257793426514, 2.696125030517578, 2.53611421585083, 2.1651957035064697, 2.1193535327911377, 2.1151134967803955, 2.0992817878723145, 1.8967571258544922, 1.8677821159362793]"
606.0,"[48997.0, 1079.0, 2021.0, 2997.0, 1278.0]","[1089.0, 1185.0, 969.0, 2628.0, 381.0, 1084.0, 5618.0, 48394.0, 69122.0, 1042.0]","[3.2499899864196777, 2.6353797912597656, 2.5592904090881348, 2.491647958755493, 2.4840946197509766, 2.348548412322998, 2.304959535598755, 2.158278465270996, 2.086865186691284, 2.0190391540527344]"
125.0,[7438.0],"[5995.0, 79132.0, 1246.0, 1212.0, 1962.0, 529.0, 1704.0, 168250.0, 81845.0, 150.0]","[3.064359426498413, 2.785944938659668, 2.783982276916504, 2.7624292373657227, 2.693998336791992, 2.668116331100464, 2.4795610904693604, 2.3516387939453125, 2.351015329360962, 2.312483787536621]"
83.0,"[1246.0, 4973.0]","[6711.0, 266.0, 1172.0, 79132.0, 94959.0, 70286.0, 2657.0, 293.0, 6333.0, 1059.0]","[3.1400933265686035, 2.5629096031188965, 2.1293535232543945, 2.063361406326294, 1.9510020017623901, 1.8446511030197144, 1.7278311252593994, 1.65732741355896, 1.6521918773651123, 1.6428323984146118]"
312.0,"[2762.0, 1090.0]","[82.0, 5418.0, 1215.0, 4995.0, 1446.0, 1272.0, 1617.0, 457.0, 59315.0, 1921.0]","[2.9402694702148438, 2.7402172088623047, 2.6013333797454834, 2.5265142917633057, 2.5138678550720215, 2.1615684032440186, 2.0062146186828613, 1.8755663633346558, 1.8683850765228271, 1.8555594682693481]"
159.0,[81845.0],"[5418.0, 2694.0, 1721.0, 104.0, 122904.0, 1028.0, 1270.0, 6942.0, 53322.0, 1258.0]","[2.5843305587768555, 2.2713916301727295, 2.222231388092041, 2.0216012001037598, 1.9290084838867188, 1.882789134979248, 1.6235889196395874, 1.5574641227722168, 1.543925404548645, 1.5286948680877686]"
212.0,[589.0],"[79132.0, 1517.0, 8665.0, 36529.0, 106782.0, 333.0, 3039.0, 3174.0, 122900.0, 54259.0]","[2.3976664543151855, 2.3930957317352295, 2.359477996826172, 2.2684783935546875, 2.1462132930755615, 2.1427628993988037, 2.0868704319000244, 2.0425491333007812, 2.0163347721099854, 1.9647258520126343]"
401.0,[53125.0],"[1079.0, 106782.0, 4299.0, 168250.0, 79008.0, 2871.0, 6539.0, 1278.0, 134130.0, 56174.0]","[2.4696550369262695, 2.366680860519409, 2.1921825408935547, 2.052839756011963, 2.0296552181243896, 1.9216152429580688, 1.9056000709533691, 1.876943826675415, 1.8313639163970947, 1.7989153861999512]"
63.0,"[527.0, 1201.0]","[1258.0, 1584.0, 32.0, 4011.0, 7438.0, 236.0, 8665.0, 2028.0, 69757.0, 1375.0]","[2.947751998901367, 2.844748020172119, 2.7628564834594727, 2.743227481842041, 2.675278425216675, 2.53847599029541, 2.0615105628967285, 1.9240740537643433, 1.8993840217590332, 1.8909721374511719]"
32.0,"[1073.0, 592.0]","[329.0, 539.0, 1584.0, 2628.0, 380.0, 913.0, 16.0, 1405.0, 3555.0, 653.0]","[2.1357455253601074, 2.0700340270996094, 1.9083912372589111, 1.8861579895019531, 1.7743021249771118, 1.755560040473938, 1.6792292594909668, 1.6158876419067383, 1.592816948890686, 1.5878872871398926]"
263.0,[6773.0],"[7899.0, 457.0, 1233.0, 45.0, 7293.0, 141.0, 318.0, 1.0, 337.0, 2797.0]","[2.379467010498047, 2.3672268390655518, 2.209550142288208, 2.0848333835601807, 2.0630390644073486, 2.0220413208007812, 2.0194602012634277, 2.017378568649292, 1.9194042682647705, 1.7969129085540771]"
122.0,[608.0],"[64957.0, 47629.0, 1088.0, 91500.0, 70599.0, 3301.0, 49286.0, 5669.0, 6378.0, 2951.0]","[3.009232759475708, 2.9054689407348633, 2.8722879886627197, 2.7496836185455322, 2.6899678707122803, 2.62943434715271, 2.5859405994415283, 2.521963357925415, 2.505650758743286, 2.475332736968994]"
188.0,[1304.0],"[858.0, 5995.0, 1193.0, 50.0, 1209.0, 4880.0, 2019.0, 3827.0, 106782.0, 3363.0]","[3.753702163696289, 3.4906060695648193, 3.2591538429260254, 3.2048213481903076, 2.8492419719696045, 2.5951759815216064, 2.3571982383728027, 2.0829391479492188, 1.9778616428375244, 1.8712929487228394]"
8.0,[253.0],"[597.0, 296.0, 161.0, 367.0, 39.0, 5445.0, 2396.0, 95510.0, 292.0, 339.0]","[2.6926522254943848, 2.013762950897217, 1.9358826875686646, 1.864508867263794, 1.8644721508026123, 1.4033735990524292, 1.3785433769226074, 1.3134156465530396, 1.2950383424758911, 1.2460696697235107]"
594.0,"[2716.0, 1917.0, 1088.0]","[62.0, 253.0, 8368.0, 778.0, 5989.0, 2683.0, 2710.0, 1235.0, 5146.0, 1262.0]","[3.778244733810425, 2.7097816467285156, 2.640468120574951, 2.3599092960357666, 2.1456196308135986, 2.095717668533325, 2.026963949203491, 1.980005145072937, 1.9605555534362793, 1.9444401264190674]"
573.0,"[592.0, 88140.0, 185.0, 80463.0]","[54001.0, 1092.0, 2115.0, 69.0, 1676.0, 4873.0, 6188.0, 58559.0, 2085.0, 7361.0]","[2.960212230682373, 2.8007795810699463, 2.6366398334503174, 2.5725088119506836, 2.4165141582489014, 2.330857515335083, 2.327103853225708, 2.3005754947662354, 2.24688458442688, 2.234780788421631]"
600.0,"[29.0, 2174.0]","[2599.0, 1093.0, 2064.0, 1387.0, 1127.0, 42728.0, 5066.0, 2539.0, 45.0, 52722.0]","[3.4238035678863525, 2.682356834411621, 2.641868829727173, 2.5531156063079834, 2.533856153488159, 2.4977498054504395, 2.4877827167510986, 2.476708173751831, 2.3903744220733643, 2.1704015731811523]"
370.0,[],"[4963.0, 111.0, 5445.0, 2858.0, 106487.0, 86911.0, 4979.0, 48516.0, 383.0, 47.0]","[1.7032225131988525, 1.5925174951553345, 1.5893605947494507, 1.5162255764007568, 1.4360305070877075, 1.4315687417984009, 1.4250068664550781, 1.3361878395080566, 1.3235071897506714, 1.3207030296325684]"
318.0,"[72998.0, 59315.0, 344.0, 99114.0]","[5048.0, 329.0, 2324.0, 1653.0, 2006.0, 1356.0, 653.0, 1235.0, 5291.0, 234.0]","[3.3530523777008057, 2.6357786655426025, 2.2755181789398193, 2.2454423904418945, 2.1100778579711914, 1.9926722049713135, 1.9685289859771729, 1.8929846286773682, 1.8870818614959717, 1.8564183712005615]"
460.0,"[48516.0, 7143.0]","[111759.0, 858.0, 31658.0, 1246.0, 1704.0, 46976.0, 4701.0, 3578.0, 1262.0, 1221.0]","[3.1494884490966797, 3.135758876800537, 2.1849331855773926, 2.142848491668701, 2.02923583984375, 2.0173838138580322, 1.9060230255126953, 1.9052417278289795, 1.8457812070846558, 1.7686280012130737]"
346.0,[1968.0],"[899.0, 106782.0, 4993.0, 1704.0, 168250.0, 81562.0, 1091.0, 80463.0, 2.0, 1246.0]","[3.2458508014678955, 2.8952889442443848, 2.367450475692749, 2.3571534156799316, 2.087986946105957, 2.022683620452881, 2.012049913406372, 1.9267404079437256, 1.739471435546875, 1.715045690536499]"
599.0,"[111759.0, 2329.0, 88163.0, 1204.0]","[1084.0, 17.0, 1228.0, 1221.0, 1274.0, 3671.0, 594.0, 102125.0, 1019.0, 908.0]","[3.080801248550415, 2.6261918544769287, 2.541351079940796, 2.5309486389160156, 2.4449362754821777, 2.3858883380889893, 2.250661611557007, 2.129073143005371, 2.1168510913848877, 2.1007180213928223]"
607.0,[],"[376.0, 36.0, 594.0, 300.0, 610.0, 86.0, 34.0, 628.0, 969.0, 14.0]","[2.0672004222869873, 2.047720193862915, 1.8613399267196655, 1.8255796432495117, 1.6278585195541382, 1.5398980379104614, 1.46072256565094, 1.4129692316055298, 1.371559739112854, 1.3046619892120361]"
215.0,"[4993.0, 30749.0]","[46578.0, 127096.0, 4954.0, 3527.0, 68157.0, 18.0, 79132.0, 832.0, 2355.0, 356.0]","[2.438655138015747, 2.0876352787017822, 1.8410356044769287, 1.8266711235046387, 1.6679322719573975, 1.6127111911773682, 1.5689287185668945, 1.467862844467163, 1.4526119232177734, 1.4345976114273071]"
448.0,"[5445.0, 1641.0, 3552.0, 2542.0, 1262.0]","[1588.0, 4896.0, 45720.0, 2706.0, 34405.0, 1020.0, 1252.0, 79091.0, 64614.0, 2395.0]","[3.159811496734619, 3.004019021987915, 2.9937756061553955, 2.962749719619751, 2.8021202087402344, 2.3980298042297363, 2.368694305419922, 2.297895669937134, 2.2641892433166504, 2.258573532104492]"
119.0,"[5574.0, 4299.0]","[457.0, 34405.0, 5418.0, 97913.0, 91529.0, 1358.0, 57669.0, 51255.0, 2470.0, 1446.0]","[3.4563393592834473, 2.403623342514038, 1.992313027381897, 1.8794550895690918, 1.8497740030288696, 1.8443682193756104, 1.8195977210998535, 1.8031760454177856, 1.7671376466751099, 1.7335306406021118]"
62.0,[8368.0],"[89745.0, 98961.0, 108190.0, 1089.0, 104218.0, 111759.0, 2617.0, 2628.0, 1240.0, 96079.0]","[2.943401575088501, 2.605088233947754, 2.4752209186553955, 2.3835649490356445, 2.2949321269989014, 2.236074686050415, 2.182541608810425, 2.0699820518493652, 2.04368257522583, 1.927476406097412]"
517.0,[],"[357.0, 68358.0, 1446.0, 1517.0, 10.0, 1073.0, 225.0, 587.0, 127096.0, 54259.0]","[1.710534930229187, 1.6995693445205688, 1.621569275856018, 1.5349247455596924, 1.4260832071304321, 1.323183536529541, 1.2847585678100586, 1.2385075092315674, 1.2378661632537842, 1.1603987216949463]"
373.0,[253.0],"[329.0, 590.0, 457.0, 1092.0, 1213.0, 524.0, 527.0, 19.0, 288.0, 62.0]","[2.796799898147583, 2.2676799297332764, 2.228870391845703, 2.0973968505859375, 1.7848122119903564, 1.7748949527740479, 1.7307881116867065, 1.7304962873458862, 1.6667827367782593, 1.6208233833312988]"
349.0,[377.0],"[454.0, 339.0, 587.0, 47099.0, 95510.0, 420.0, 51662.0, 828.0, 494.0, 225.0]","[4.181374549865723, 2.489776611328125, 2.2113189697265625, 2.192065954208374, 2.151945114135742, 1.9383752346038818, 1.7799826860427856, 1.7795908451080322, 1.6449090242385864, 1.5663334131240845]"
368.0,"[1358.0, 1193.0]","[293.0, 292.0, 163.0, 6377.0, 5378.0, 351.0, 6333.0, 160.0, 1923.0, 608.0]","[2.7860913276672363, 2.6276729106903076, 2.2502498626708984, 2.2363946437835693, 2.0383098125457764, 2.0317890644073486, 1.99419105052948, 1.9593651294708252, 1.9041143655776978, 1.8819562196731567]"
51.0,"[3.0, 339.0, 7.0, 8874.0, 260.0]","[5965.0, 1213.0, 1196.0, 594.0, 1682.0, 2028.0, 69844.0, 1250.0, 21.0, 54001.0]","[3.352999448776245, 3.1586568355560303, 2.702589750289917, 2.6979968547821045, 2.6207938194274902, 2.3834779262542725, 2.156831741333008, 1.9975656270980835, 1.98534095287323, 1.9504635334014893]"
591.0,[3114.0],"[296.0, 1304.0, 7147.0, 1234.0, 39.0, 2858.0, 4993.0, 70286.0, 53953.0, 3671.0]","[3.4725332260131836, 3.0732083320617676, 2.935284376144409, 2.6082355976104736, 2.544182300567627, 2.535968065261841, 2.1430158615112305, 2.12601375579834, 2.1078598499298096, 2.070232629776001]"
52.0,"[5010.0, 134853.0, 134130.0]","[108932.0, 4896.0, 36529.0, 1375.0, 4226.0, 7147.0, 1198.0, 1653.0, 4011.0, 45720.0]","[3.3621580600738525, 2.933680295944214, 2.79827618598938, 2.4636850357055664, 2.256075859069824, 2.122628688812256, 2.0775513648986816, 2.054166316986084, 2.019507884979248, 1.8725814819335938]"
82.0,[],"[3273.0, 7899.0, 3753.0, 1242.0, 6.0, 39.0, 260.0, 590.0, 527.0, 1784.0]","[3.154181718826294, 2.463958978652954, 2.137169122695923, 2.0854902267456055, 2.058183193206787, 1.9760843515396118, 1.7083765268325806, 1.6751824617385864, 1.661967158317566, 1.6191275119781494]"
28.0,"[475.0, 1221.0]","[1994.0, 1272.0, 457.0, 1446.0, 64614.0, 48774.0, 122882.0, 260.0, 1077.0, 356.0]","[2.8329131603240967, 2.329005241394043, 2.317186117172241, 2.2836201190948486, 2.1073126792907715, 2.084608316421509, 2.0780956745147705, 1.9481090307235718, 1.9267257452011108, 1.8376938104629517]"
303.0,[3471.0],"[608.0, 592.0, 5.0, 2858.0, 17.0, 593.0, 1275.0, 161.0, 1320.0, 1221.0]","[2.837803363800049, 2.261185646057129, 1.4722634553909302, 1.4284038543701172, 1.3861515522003174, 1.3621525764465332, 1.303695797920227, 1.3030341863632202, 1.2949185371398926, 1.2497899532318115]"
469.0,"[858.0, 1968.0, 47.0, 1220.0, 1274.0]","[1291.0, 1148.0, 1687.0, 1185.0, 1732.0, 367.0, 608.0, 1093.0, 1230.0, 2064.0]","[3.4033749103546143, 2.767451524734497, 2.6948373317718506, 2.337836980819702, 2.31503963470459, 2.3008716106414795, 2.299912452697754, 2.235825300216675, 2.1271700859069824, 2.016711473464966]"
383.0,[539.0],"[3671.0, 3396.0, 1242.0, 4308.0, 594.0, 5378.0, 39.0, 1466.0, 2941.0, 1320.0]","[2.5657167434692383, 2.509396553039551, 2.241567850112915, 2.2216403484344482, 2.14286732673645, 1.930841088294983, 1.841178059577942, 1.763739824295044, 1.6250160932540894, 1.6146231889724731]"
