user_id,ground_truth,recommendations,scores
17.0,[1213.0],"[356.0, 527.0, 5418.0, 377.0, 457.0, 2959.0, 480.0, 260.0, 79132.0, 1206.0]","[2.0574562549591064, 1.9905204772949219, 1.9005005359649658, 1.8685641288757324, 1.8383421897888184, 1.7689975500106812, 1.7617478370666504, 1.71433424949646, 1.7135920524597168, 1.6483629941940308]"
580.0,"[1127.0, 4973.0, 924.0, 5445.0, 6365.0, 2600.0]","[356.0, 527.0, 5418.0, 377.0, 260.0, 2959.0, 457.0, 79132.0, 480.0, 1.0]","[2.0907535552978516, 1.9730544090270996, 1.8768337965011597, 1.8745994567871094, 1.8453929424285889, 1.8203814029693604, 1.7422473430633545, 1.7175629138946533, 1.7068626880645752, 1.6978262662887573]"
19.0,[1270.0],"[356.0, 5418.0, 527.0, 457.0, 2959.0, 79132.0, 47.0, 110.0, 1213.0, 1197.0]","[2.165327310562134, 2.0479726791381836, 1.7896448373794556, 1.7618176937103271, 1.7544517517089844, 1.6821891069412231, 1.6778004169464111, 1.6464365720748901, 1.6284615993499756, 1.6188486814498901]"
141.0,[99114.0],"[356.0, 527.0, 5418.0, 377.0, 457.0, 260.0, 480.0, 79132.0, 2959.0, 1.0]","[2.045788526535034, 1.9898285865783691, 1.9309792518615723, 1.8523226976394653, 1.8296318054199219, 1.7580137252807617, 1.7519844770431519, 1.726526141166687, 1.724050760269165, 1.7206964492797852]"
166.0,"[10.0, 2396.0, 2947.0, 2918.0]","[356.0, 527.0, 5418.0, 2959.0, 377.0, 457.0, 260.0, 480.0, 79132.0, 1206.0]","[2.044300079345703, 1.9985822439193726, 1.9216333627700806, 1.8485043048858643, 1.8433876037597656, 1.7835979461669922, 1.772113561630249, 1.742840051651001, 1.7261122465133667, 1.6757663488388062]"
362.0,[318.0],"[356.0, 527.0, 5418.0, 377.0, 457.0, 2959.0, 480.0, 79132.0, 1206.0, 1.0]","[2.0507328510284424, 1.9855778217315674, 1.9142910242080688, 1.8706963062286377, 1.8419880867004395, 1.7670092582702637, 1.7530966997146606, 1.7305514812469482, 1.6537837982177734, 1.6467607021331787]"
608.0,"[51662.0, 3300.0, 6502.0, 3081.0]","[356.0, 377.0, 2329.0, 5418.0, 457.0, 527.0, 8641.0, 110.0, 1089.0, 7153.0]","[2.0876293182373047, 1.9645317792892456, 1.8878452777862549, 1.824379324913025, 1.8122673034667969, 1.792425513267517, 1.7273502349853516, 1.7028709650039673, 1.6834179162979126, 1.6393928527832031]"
334.0,"[2571.0, 5618.0]","[356.0, 527.0, 377.0, 457.0, 2959.0, 79132.0, 1.0, 1206.0, 110.0, 2329.0]","[2.081547498703003, 2.0248942375183105, 1.8609875440597534, 1.855329155921936, 1.8061461448669434, 1.7576465606689453, 1.6567051410675049, 1.6553223133087158, 1.5853304862976074, 1.5764002799987793]"
474.0,"[919.0, 150.0, 2006.0, 2941.0, 1639.0, 29.0, 7371.0, 45720.0, 421.0]","[377.0, 527.0, 356.0, 2329.0, 2959.0, 5418.0, 1.0, 457.0, 2628.0, 79132.0]","[2.025649070739746, 1.9777120351791382, 1.9688770771026611, 1.817550778388977, 1.8100686073303223, 1.7981305122375488, 1.7857410907745361, 1.7518941164016724, 1.7159621715545654, 1.7019773721694946]"
253.0,[],"[356.0, 527.0, 5418.0, 377.0, 457.0, 2959.0, 480.0, 260.0, 79132.0, 1.0]","[2.0682532787323, 1.9808275699615479, 1.9063559770584106, 1.8817400932312012, 1.8222813606262207, 1.777094841003418, 1.7528631687164307, 1.7298353910446167, 1.723578691482544, 1.6741517782211304]"
223.0,[260.0],"[356.0, 527.0, 5418.0, 377.0, 457.0, 2959.0, 480.0, 260.0, 79132.0, 1.0]","[2.0685064792633057, 1.9782055616378784, 1.9065288305282593, 1.876371145248413, 1.828068733215332, 1.7437061071395874, 1.7424505949020386, 1.7382264137268066, 1.7125823497772217, 1.7011011838912964]"
294.0,[],"[356.0, 527.0, 5418.0, 377.0, 457.0, 2959.0, 480.0, 79132.0, 260.0, 2329.0]","[2.087550401687622, 2.0184876918792725, 1.9220715761184692, 1.8784608840942383, 1.8496218919754028, 1.8303650617599487, 1.7666754722595215, 1.6997548341751099, 1.6926116943359375, 1.648064136505127]"
195.0,"[1466.0, 608.0]","[356.0, 527.0, 5418.0, 377.0, 457.0, 260.0, 480.0, 79132.0, 2959.0, 1206.0]","[2.0816829204559326, 1.9822299480438232, 1.9586679935455322, 1.8975329399108887, 1.8439114093780518, 1.825903058052063, 1.7767072916030884, 1.754000186920166, 1.7481207847595215, 1.655516266822815]"
273.0,[],"[356.0, 527.0, 5418.0, 377.0, 457.0, 2959.0, 480.0, 260.0, 79132.0, 1.0]","[2.061725378036499, 1.963525414466858, 1.9099065065383911, 1.8681633472442627, 1.8384727239608765, 1.7853319644927979, 1.7402235269546509, 1.7361750602722168, 1.7217577695846558, 1.6832040548324585]"
232.0,"[3809.0, 296.0, 4886.0]","[527.0, 356.0, 457.0, 2959.0, 5418.0, 377.0, 79132.0, 1.0, 318.0, 2329.0]","[2.050074577331543, 2.002490997314453, 1.872820496559143, 1.835054874420166, 1.8313277959823608, 1.810824990272522, 1.7822831869125366, 1.70038640499115, 1.6008812189102173, 1.582857608795166]"
190.0,[5816.0],"[356.0, 5418.0, 377.0, 457.0, 2959.0, 480.0, 260.0, 79132.0, 1.0, 1206.0]","[2.071258306503296, 1.9251363277435303, 1.8586393594741821, 1.826439619064331, 1.7907495498657227, 1.7604795694351196, 1.7438298463821411, 1.7321898937225342, 1.6707571744918823, 1.640573501586914]"
588.0,[175.0],"[356.0, 527.0, 5418.0, 377.0, 457.0, 2959.0, 260.0, 79132.0, 1.0, 1206.0]","[2.0703163146972656, 1.9910625219345093, 1.9032316207885742, 1.8924630880355835, 1.8303815126419067, 1.731279730796814, 1.7307771444320679, 1.7219878435134888, 1.693005919456482, 1.6397435665130615]"
105.0,"[68237.0, 4262.0, 5378.0]","[356.0, 527.0, 377.0, 457.0, 260.0, 2959.0, 480.0, 79132.0, 1206.0, 1.0]","[2.1126182079315186, 1.987740159034729, 1.8937605619430542, 1.8452389240264893, 1.7835822105407715, 1.778597354888916, 1.7715222835540771, 1.7083585262298584, 1.6622045040130615, 1.652716040611267]"
221.0,"[1219.0, 3996.0, 5902.0]","[527.0, 5418.0, 377.0, 457.0, 2959.0, 260.0, 480.0, 79132.0, 1.0, 1197.0]","[1.9688425064086914, 1.9124623537063599, 1.8616918325424194, 1.8351279497146606, 1.8340007066726685, 1.7727086544036865, 1.737868309020996, 1.7217580080032349, 1.6612621545791626, 1.5782878398895264]"
560.0,"[1208.0, 8917.0, 54286.0]","[356.0, 527.0, 5418.0, 377.0, 2959.0, 457.0, 480.0, 260.0, 1.0, 1206.0]","[2.0392050743103027, 1.9954439401626587, 1.9212651252746582, 1.8732863664627075, 1.8599510192871094, 1.7891790866851807, 1.7812755107879639, 1.7722439765930176, 1.6466984748840332, 1.600748062133789]"
404.0,[],"[356.0, 527.0, 5418.0, 377.0, 457.0, 2959.0, 480.0, 260.0, 79132.0, 1.0]","[2.055816411972046, 1.9657641649246216, 1.9033371210098267, 1.894465446472168, 1.8331981897354126, 1.7515228986740112, 1.7378815412521362, 1.7165199518203735, 1.711929202079773, 1.6960328817367554]"
429.0,[],"[356.0, 527.0, 5418.0, 377.0, 457.0, 2959.0, 260.0, 480.0, 79132.0, 1.0]","[2.0680158138275146, 1.9743846654891968, 1.9057707786560059, 1.9012718200683594, 1.8152390718460083, 1.8026739358901978, 1.7409954071044922, 1.738348126411438, 1.7202472686767578, 1.6771925687789917]"
160.0,"[1019.0, 1748.0]","[356.0, 5418.0, 527.0, 2959.0, 457.0, 260.0, 79132.0, 377.0, 480.0, 1206.0]","[2.0946645736694336, 1.9945931434631348, 1.9174489974975586, 1.895861029624939, 1.8957059383392334, 1.888770341873169, 1.828765869140625, 1.803477168083191, 1.7081716060638428, 1.7056808471679688]"
219.0,[],"[356.0, 377.0, 5418.0, 527.0, 457.0, 260.0, 2329.0, 480.0, 2959.0, 79132.0]","[2.0173838138580322, 1.9969772100448608, 1.8791937828063965, 1.874362587928772, 1.8686412572860718, 1.767171025276184, 1.7647041082382202, 1.7309515476226807, 1.7261419296264648, 1.7010271549224854]"
68.0,"[122918.0, 6377.0]","[356.0, 1.0, 457.0, 1580.0, 5418.0, 1206.0, 377.0, 7438.0, 2329.0, 2959.0]","[2.127534866333008, 1.9591882228851318, 1.9322572946548462, 1.914177656173706, 1.907667636871338, 1.8830206394195557, 1.8042353391647339, 1.735574722290039, 1.7192237377166748, 1.6996526718139648]"
484.0,"[1917.0, 356.0, 500.0, 3809.0]","[356.0, 527.0, 5418.0, 377.0, 457.0, 2959.0, 480.0, 79132.0, 1206.0, 2329.0]","[2.042654514312744, 1.9612162113189697, 1.9076018333435059, 1.856993556022644, 1.8127497434616089, 1.7704280614852905, 1.6980563402175903, 1.6763628721237183, 1.672743797302246, 1.6721009016036987]"
434.0,"[1391.0, 2959.0, 5952.0, 5669.0, 924.0]","[356.0, 527.0, 5418.0, 377.0, 457.0, 2959.0, 480.0, 1.0, 79132.0, 260.0]","[2.0430710315704346, 1.9616005420684814, 1.8885085582733154, 1.8427170515060425, 1.8408344984054565, 1.7462544441223145, 1.7351969480514526, 1.7184264659881592, 1.7153887748718262, 1.6719032526016235]"
480.0,"[3101.0, 1304.0, 253.0, 7143.0]","[356.0, 527.0, 377.0, 79132.0, 457.0, 2959.0, 480.0, 47.0, 780.0, 1.0]","[2.016369342803955, 1.9457553625106812, 1.9095346927642822, 1.8989996910095215, 1.876354694366455, 1.8103699684143066, 1.7558621168136597, 1.6716300249099731, 1.6579649448394775, 1.644543170928955]"
376.0,"[292.0, 1258.0, 4973.0]","[356.0, 527.0, 5418.0, 377.0, 457.0, 2959.0, 260.0, 480.0, 1.0, 79132.0]","[2.051541805267334, 1.9676430225372314, 1.9180562496185303, 1.8693596124649048, 1.8359794616699219, 1.7686131000518799, 1.7344255447387695, 1.72938871383667, 1.7120286226272583, 1.708667516708374]"
428.0,"[1653.0, 2657.0]","[356.0, 527.0, 5418.0, 260.0, 457.0, 2959.0, 480.0, 79132.0, 1.0, 2329.0]","[2.0334715843200684, 1.9396010637283325, 1.9389816522598267, 1.8357150554656982, 1.8121122121810913, 1.7801837921142578, 1.7378275394439697, 1.7355611324310303, 1.6623213291168213, 1.59940767288208]"
40.0,[],"[356.0, 527.0, 5418.0, 377.0, 457.0, 1.0, 480.0, 260.0, 2959.0, 79132.0]","[2.0609211921691895, 1.963550329208374, 1.9075965881347656, 1.8971655368804932, 1.829796314239502, 1.7438158988952637, 1.7433271408081055, 1.733210563659668, 1.721108317375183, 1.7114232778549194]"
115.0,[296.0],"[356.0, 527.0, 5418.0, 377.0, 457.0, 2959.0, 260.0, 480.0, 79132.0, 1.0]","[2.0545296669006348, 1.959044098854065, 1.9064399003982544, 1.8864561319351196, 1.8043683767318726, 1.8008939027786255, 1.7991442680358887, 1.7376949787139893, 1.732748031616211, 1.6628267765045166]"
606.0,"[48997.0, 1079.0, 2021.0, 2997.0, 1278.0]","[2329.0, 527.0, 356.0, 377.0, 457.0, 1089.0, 593.0, 480.0, 8641.0, 110.0]","[2.045492649078369, 2.0299577713012695, 1.95863938331604, 1.9542025327682495, 1.8551366329193115, 1.8185811042785645, 1.7912098169326782, 1.7691373825073242, 1.755544900894165, 1.7015169858932495]"
125.0,[7438.0],"[356.0, 527.0, 5418.0, 377.0, 457.0, 260.0, 2959.0, 480.0, 79132.0, 1.0]","[2.052121639251709, 1.9664872884750366, 1.910172462463379, 1.8589166402816772, 1.834247350692749, 1.8212621212005615, 1.798782467842102, 1.738537311553955, 1.7316956520080566, 1.6902580261230469]"
83.0,"[1246.0, 4973.0]","[356.0, 527.0, 5418.0, 377.0, 457.0, 2959.0, 480.0, 79132.0, 260.0, 2329.0]","[2.0850541591644287, 2.012096405029297, 1.9072105884552002, 1.8804024457931519, 1.8437529802322388, 1.8131951093673706, 1.7582850456237793, 1.7395883798599243, 1.700791597366333, 1.6393001079559326]"
312.0,"[2762.0, 1090.0]","[527.0, 5418.0, 457.0, 377.0, 2959.0, 480.0, 79132.0, 260.0, 1.0, 1206.0]","[1.966361165046692, 1.9297622442245483, 1.8673148155212402, 1.8439552783966064, 1.8208744525909424, 1.7375050783157349, 1.7103455066680908, 1.6855666637420654, 1.677390456199646, 1.6579737663269043]"
159.0,[81845.0],"[356.0, 527.0, 5418.0, 377.0, 457.0, 260.0, 480.0, 2959.0, 79132.0, 1.0]","[2.063972234725952, 1.9813787937164307, 1.9666950702667236, 1.8805961608886719, 1.857383131980896, 1.7925422191619873, 1.7527562379837036, 1.740657091140747, 1.7200722694396973, 1.70377516746521]"
212.0,[589.0],"[356.0, 5418.0, 527.0, 377.0, 457.0, 79132.0, 480.0, 260.0, 1.0, 1206.0]","[2.0513765811920166, 1.9439221620559692, 1.9396237134933472, 1.862404227256775, 1.7739534378051758, 1.7575410604476929, 1.7527071237564087, 1.670674443244934, 1.6494892835617065, 1.5933483839035034]"
401.0,[53125.0],"[356.0, 527.0, 5418.0, 377.0, 457.0, 2959.0, 480.0, 79132.0, 260.0, 1.0]","[2.039375066757202, 1.9814696311950684, 1.9020692110061646, 1.8461486101150513, 1.823198676109314, 1.7910103797912598, 1.7545455694198608, 1.7127482891082764, 1.701669454574585, 1.6583813428878784]"
63.0,"[527.0, 1201.0]","[356.0, 527.0, 2959.0, 457.0, 377.0, 480.0, 260.0, 318.0, 1.0, 79132.0]","[2.0558021068573, 1.9622470140457153, 1.8774688243865967, 1.858492374420166, 1.7974053621292114, 1.743160367012024, 1.7024484872817993, 1.6791043281555176, 1.6711446046829224, 1.649156093597412]"
32.0,"[1073.0, 592.0]","[356.0, 527.0, 5418.0, 377.0, 457.0, 2959.0, 480.0, 260.0, 79132.0, 1.0]","[2.0616424083709717, 2.0052592754364014, 1.9085333347320557, 1.8852150440216064, 1.8293187618255615, 1.7603566646575928, 1.75616455078125, 1.747350811958313, 1.734237551689148, 1.6870055198669434]"
263.0,[6773.0],"[356.0, 527.0, 377.0, 5418.0, 457.0, 480.0, 2959.0, 79132.0, 260.0, 1.0]","[2.062527656555176, 1.98256516456604, 1.9003181457519531, 1.8943016529083252, 1.838094711303711, 1.750278353691101, 1.73922860622406, 1.717525839805603, 1.7142064571380615, 1.6890310049057007]"
122.0,[608.0],"[527.0, 5418.0, 2959.0, 377.0, 457.0, 480.0, 260.0, 79132.0, 1.0, 318.0]","[2.009953022003174, 1.8934924602508545, 1.8543564081192017, 1.8368655443191528, 1.796248435974121, 1.760170340538025, 1.7392698526382446, 1.7117587327957153, 1.6375116109848022, 1.6202081441879272]"
188.0,[1304.0],"[356.0, 527.0, 5418.0, 377.0, 457.0, 2959.0, 260.0, 480.0, 79132.0, 1.0]","[2.0801045894622803, 1.9789844751358032, 1.9275856018066406, 1.8669098615646362, 1.8323354721069336, 1.7880100011825562, 1.7551602125167847, 1.7518253326416016, 1.7165923118591309, 1.6468466520309448]"
8.0,[253.0],"[356.0, 527.0, 5418.0, 377.0, 457.0, 2959.0, 480.0, 79132.0, 260.0, 1.0]","[2.060462713241577, 1.9818522930145264, 1.9140201807022095, 1.868876576423645, 1.8354105949401855, 1.783530831336975, 1.7530465126037598, 1.7287462949752808, 1.72199285030365, 1.6811189651489258]"
594.0,"[2716.0, 1917.0, 1088.0]","[356.0, 527.0, 5418.0, 377.0, 457.0, 480.0, 260.0, 2959.0, 79132.0, 1.0]","[2.087722063064575, 1.976891040802002, 1.9106794595718384, 1.8943463563919067, 1.8397334814071655, 1.7447819709777832, 1.7239067554473877, 1.7048699855804443, 1.692905068397522, 1.6915748119354248]"
573.0,"[592.0, 88140.0, 185.0, 80463.0]","[356.0, 260.0, 527.0, 5418.0, 377.0, 457.0, 2959.0, 79132.0, 480.0, 47.0]","[2.0296897888183594, 1.9827419519424438, 1.982136845588684, 1.9174480438232422, 1.8755748271942139, 1.833742618560791, 1.8129478693008423, 1.7690678834915161, 1.7415330410003662, 1.659053087234497]"
600.0,"[29.0, 2174.0]","[527.0, 377.0, 2329.0, 480.0, 79132.0, 356.0, 1089.0, 457.0, 260.0, 858.0]","[2.1347906589508057, 2.0069527626037598, 1.9403849840164185, 1.9113181829452515, 1.8995736837387085, 1.8906021118164062, 1.876373291015625, 1.754629373550415, 1.7503634691238403, 1.7466990947723389]"
370.0,[],"[356.0, 527.0, 5418.0, 377.0, 457.0, 260.0, 480.0, 2959.0, 79132.0, 1.0]","[2.0590195655822754, 1.9833569526672363, 1.9160196781158447, 1.868257999420166, 1.8397494554519653, 1.7592127323150635, 1.7537569999694824, 1.7332264184951782, 1.7153898477554321, 1.694727897644043]"
318.0,"[72998.0, 59315.0, 344.0, 99114.0]","[356.0, 527.0, 5418.0, 2959.0, 457.0, 377.0, 79132.0, 260.0, 480.0, 1206.0]","[2.021869421005249, 1.9623818397521973, 1.9435250759124756, 1.9337315559387207, 1.8133049011230469, 1.8089817762374878, 1.7921547889709473, 1.7287757396697998, 1.713062047958374, 1.6322492361068726]"
460.0,"[48516.0, 7143.0]","[356.0, 527.0, 5418.0, 377.0, 457.0, 480.0, 2959.0, 260.0, 79132.0, 1.0]","[2.070734739303589, 1.9872828722000122, 1.9178087711334229, 1.88273024559021, 1.8248530626296997, 1.7657976150512695, 1.7619261741638184, 1.757056474685669, 1.747951626777649, 1.6699366569519043]"
346.0,[1968.0],"[356.0, 527.0, 5418.0, 377.0, 457.0, 2959.0, 260.0, 480.0, 79132.0, 1.0]","[2.0742764472961426, 1.971503496170044, 1.9252541065216064, 1.8649733066558838, 1.8282418251037598, 1.7911334037780762, 1.7508221864700317, 1.7474662065505981, 1.719517469406128, 1.6877847909927368]"
599.0,"[111759.0, 2329.0, 88163.0, 1204.0]","[592.0, 1.0, 35836.0, 431.0, 527.0, 2683.0, 1206.0, 2762.0, 356.0, 593.0]","[2.3531336784362793, 2.059375047683716, 1.913840651512146, 1.8822675943374634, 1.8207952976226807, 1.8182140588760376, 1.7902318239212036, 1.7814353704452515, 1.6616002321243286, 1.6565115451812744]"
607.0,[],"[356.0, 5418.0, 377.0, 457.0, 2959.0, 480.0, 79132.0, 260.0, 1.0, 1206.0]","[2.067549228668213, 1.9101120233535767, 1.8640376329421997, 1.822340726852417, 1.7569329738616943, 1.7280739545822144, 1.7046806812286377, 1.693428874015808, 1.6893919706344604, 1.6839699745178223]"
215.0,"[4993.0, 30749.0]","[356.0, 527.0, 5418.0, 377.0, 457.0, 2959.0, 480.0, 260.0, 79132.0, 1.0]","[2.0687761306762695, 1.9798754453659058, 1.9096388816833496, 1.8746469020843506, 1.8284566402435303, 1.7677545547485352, 1.7511745691299438, 1.7302916049957275, 1.7215068340301514, 1.6736106872558594]"
448.0,"[5445.0, 1641.0, 3552.0, 2542.0, 1262.0]","[356.0, 5418.0, 1.0, 527.0, 260.0, 47.0, 480.0, 1197.0, 79132.0, 1210.0]","[2.091184139251709, 1.9470053911209106, 1.914756178855896, 1.8841700553894043, 1.8125452995300293, 1.7720136642456055, 1.7455470561981201, 1.6941180229187012, 1.6606884002685547, 1.6333568096160889]"
119.0,"[5574.0, 4299.0]","[356.0, 527.0, 5418.0, 377.0, 457.0, 2959.0, 260.0, 480.0, 79132.0, 1.0]","[2.043400526046753, 1.9615894556045532, 1.9133020639419556, 1.8659602403640747, 1.840630292892456, 1.7740654945373535, 1.77029550075531, 1.7471981048583984, 1.709818959236145, 1.6758736371994019]"
62.0,[8368.0],"[527.0, 356.0, 377.0, 5418.0, 457.0, 480.0, 260.0, 1089.0, 79132.0, 593.0]","[2.026632070541382, 2.007981777191162, 1.9409360885620117, 1.8296846151351929, 1.7958306074142456, 1.773594617843628, 1.7499140501022339, 1.722116470336914, 1.7175960540771484, 1.6868743896484375]"
517.0,[],"[527.0, 5418.0, 457.0, 480.0, 2959.0, 79132.0, 260.0, 1.0, 2329.0, 1206.0]","[1.984730839729309, 1.8907825946807861, 1.8161489963531494, 1.7590712308883667, 1.7356137037277222, 1.7160881757736206, 1.7104309797286987, 1.6859840154647827, 1.6723121404647827, 1.655078411102295]"
373.0,[253.0],"[356.0, 527.0, 5418.0, 457.0, 377.0, 2959.0, 260.0, 79132.0, 1206.0, 1.0]","[2.0582382678985596, 1.9842920303344727, 1.8988362550735474, 1.8606622219085693, 1.8333079814910889, 1.8002235889434814, 1.7183704376220703, 1.7062978744506836, 1.6750692129135132, 1.6465628147125244]"
349.0,[377.0],"[356.0, 527.0, 5418.0, 377.0, 457.0, 480.0, 2959.0, 260.0, 79132.0, 1.0]","[2.0492539405822754, 1.9822906255722046, 1.9289838075637817, 1.8576648235321045, 1.8296712636947632, 1.749145269393921, 1.7486276626586914, 1.7430555820465088, 1.7214299440383911, 1.684448480606079]"
368.0,"[1358.0, 1193.0]","[356.0, 527.0, 377.0, 5418.0, 2959.0, 457.0, 480.0, 79132.0, 260.0, 1.0]","[2.0609564781188965, 1.9508421421051025, 1.9089350700378418, 1.8731218576431274, 1.8148001432418823, 1.7985093593597412, 1.739264726638794, 1.7391737699508667, 1.7305731773376465, 1.6668485403060913]"
51.0,"[3.0, 339.0, 7.0, 8874.0, 260.0]","[356.0, 527.0, 5418.0, 457.0, 2959.0, 480.0, 79132.0, 260.0, 2329.0, 1206.0]","[2.0691258907318115, 1.926937222480774, 1.9211640357971191, 1.8196732997894287, 1.7964564561843872, 1.7345831394195557, 1.7167518138885498, 1.713204026222229, 1.6772233247756958, 1.6634711027145386]"
591.0,[3114.0],"[356.0, 527.0, 5418.0, 377.0, 457.0, 260.0, 480.0, 2959.0, 79132.0, 1206.0]","[2.047264337539673, 1.9803513288497925, 1.9104784727096558, 1.8802553415298462, 1.829759955406189, 1.7758314609527588, 1.7561700344085693, 1.7514411211013794, 1.7223575115203857, 1.6694697141647339]"
52.0,"[5010.0, 134853.0, 134130.0]","[356.0, 527.0, 5418.0, 377.0, 457.0, 480.0, 260.0, 1.0, 1206.0, 2329.0]","[2.0441534519195557, 1.9852957725524902, 1.900943398475647, 1.8512775897979736, 1.8385131359100342, 1.7655529975891113, 1.68682062625885, 1.6388806104660034, 1.6100208759307861, 1.6095703840255737]"
82.0,[],"[356.0, 527.0, 5418.0, 377.0, 457.0, 260.0, 2959.0, 480.0, 79132.0, 1.0]","[2.0566518306732178, 1.9992871284484863, 1.9509612321853638, 1.8520731925964355, 1.8494504690170288, 1.8386365175247192, 1.8075640201568604, 1.7707135677337646, 1.7683552503585815, 1.6580569744110107]"
28.0,"[475.0, 1221.0]","[356.0, 527.0, 457.0, 377.0, 2959.0, 480.0, 79132.0, 1.0, 260.0, 2329.0]","[2.1310603618621826, 1.9425623416900635, 1.9117887020111084, 1.8465255498886108, 1.7508800029754639, 1.7223483324050903, 1.704322099685669, 1.692073941230774, 1.6551640033721924, 1.5882924795150757]"
303.0,[3471.0],"[356.0, 527.0, 5418.0, 377.0, 457.0, 2959.0, 480.0, 79132.0, 260.0, 1.0]","[2.0620768070220947, 1.9788029193878174, 1.9063993692398071, 1.8738887310028076, 1.8296692371368408, 1.777928352355957, 1.7540700435638428, 1.7288798093795776, 1.7276464700698853, 1.6710201501846313]"
469.0,"[858.0, 1968.0, 47.0, 1220.0, 1274.0]","[356.0, 527.0, 5418.0, 2959.0, 377.0, 457.0, 260.0, 79132.0, 480.0, 1206.0]","[2.0406103134155273, 1.9909032583236694, 1.943085789680481, 1.9284446239471436, 1.8320401906967163, 1.809017300605774, 1.7674614191055298, 1.7495285272598267, 1.7393622398376465, 1.6480413675308228]"
383.0,[539.0],"[356.0, 527.0, 5418.0, 2959.0, 377.0, 457.0, 260.0, 480.0, 79132.0, 1.0]","[2.0373952388763428, 1.9705239534378052, 1.919638752937317, 1.8749197721481323, 1.852284550666809, 1.7989072799682617, 1.746270775794983, 1.7414065599441528, 1.721819519996643, 1.6645934581756592]"
288.0,"[63082.0, 1909.0, 608.0, 3175.0, 1210.0, 1204.0]","[356.0, 231.0, 2959.0, 527.0, 457.0, 5418.0, 79132.0, 1.0, 1206.0, 110.0]","[2.1850028038024902, 1.7821996212005615, 1.7622435092926025, 1.746769905090332, 1.7220392227172852, 1.7005504369735718, 1.6850944757461548, 1.6637223958969116, 1.6571409702301025, 1.6351782083511353]"
